id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A1A-028;Ibrica de Patatas Selectas S.L.;cadena_valor;mayorista_hosteleria;Espana;Madrid;https://ibericadepatatas.es;Mayorista con puestos en naves B e I especializado en patata para HOSTELERIA (variedad agria especial hosteleria), cuarta gama de patata pelada y legumbres. Gerente y jefe de almacen identificados.;Ficha ASOMAFRUT: naves B 41-43 e I 39-41, cuarta gama, certificados y sellos. Especializacion declarada en hosteleria.;desconocido;desconocido;desconocido;desconocido;-;David Jimenez;Gerente;-;navei@ibericadepatatas.es;email_generico;Su cliente es el restaurante y ya compra cuarta gama. El microbrote es el complemento de emplatado natural sobre la misma ruta de reparto.;Commodity de bajo margen sin diferenciacion premium.;ninguno;57;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=53;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-029;Victor Lazaro S.A.;cadena_valor;mayorista_hosteleria_cuarta_gama;Espana;Madrid;https://www.patatasvictorlazaro.com;Mayorista de nave E con reparto propio a fruterias y HOSTELERIA, cuarta gama y especialidades de patata violeta y ratte. Administrador de la familia Gutierrez Lazaro identificado.;Ficha ASOMAFRUT: nave E puestos 23-31, cuarta gama, patata violeta y ratte, distribucion a fruterias y hosteleria.;desconocido;desconocido;desconocido;desconocido;-;Fabio Gutierrez Lazaro;Administrador;-;administracion@patatasvictorlazaro.com;email_generico;Ya reparte a hosteleria y trabaja especialidades (violeta, ratte). Anadir microbrotes premium a esa misma furgoneta es margen incremental puro.;Nucleo de negocio en patata y cebolla, commodity.;ninguno;57;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=74;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-030;Champinones Cumar S.L.U.;cadena_valor;mayorista_setas;Espana;Madrid;https://www.cumar.es;Mayorista de nave C especializado en champinon y setas, producto de cultivo en entorno controlado, la categoria adyacente mas proxima a la produccion indoor de Rootflow. Gerente identificado.;Ficha ASOMAFRUT: nave C puesto 32, especializacion en champinones, frutas, verduras, patatas y legumbres frescas.;desconocido;desconocido;desconocido;desconocido;-;Carlos Gomez;Gerente;-;juven@cumar.es;email_generico;El champinon es cultivo indoor en entorno controlado: entiende sin explicacion la tesis tecnica de Rootflow. Complemento natural de gama para el mismo chef.;Empresa pequena de un puesto.;ninguno;57;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=59;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-031;Frutas Marpa S.L.;cadena_valor;mayorista_tropical_ecologico;Espana;Madrid;https://www.frutasmarpa.com;Mayorista de nave E con catalogo declarado de ECOLOGICOS Y TROPICALES de nicho (pitahaya amarilla y roja, guanabana, granadilla, tamarillo). Administrador y socia identificados. Ofrece reparto propio.;Ficha ASOMAFRUT: nave E puestos 36-38, ecologicos y tropicales, productos destacados de alta singularidad.;desconocido;desconocido;desconocido;desconocido;-;Oscar Enebral Prieto;Administrador;-;-;formulario_web;Vive de producto raro y caro por pieza: es exactamente el comprador natural de flores comestibles y microbrotes. Reparto propio ya montado.;Empresa pequena. Email publico solo en hotmail personal.;ninguno;57;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=32;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-032;Melendez Market S.L.U.;cadena_valor;mayorista_patata_premium;Espana;Madrid;https://patatasmelendez.com;Mayorista de nave E de PATATA DE PRIMERA CALIDAD Y PREMIUM en todas sus variedades, con reparto a establecimientos y colegios. Dos hermanos Gutierrez Lopez en gerencia y ventas.;Ficha ASOMAFRUT: nave E puestos 32-34, posicionamiento premium declarado, marca Patatas Melendez con web propia.;desconocido;desconocido;desconocido;desconocido;-;Antonio Gutierrez Lopez;Gerente;-;melendez.market@melendezmarket.com;email_generico;Posicionamiento premium declarado en una categoria commodity: sabe vender calidad. Puede replicar la jugada con microbrotes de Madrid bajo marca Melendez.;Categoria muy alejada del producto de Rootflow.;ninguno;56;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=61;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-033;Frutas Alomar S.A.;cadena_valor;mayorista_cuarta_gama;Espana;Madrid;https://www.frutasalomar.com;Mayorista con diez puestos en nave E y modulo en B-8, uno de los mayores ocupantes de la nave. Comercializa cuarta gama. Administradora identificada.;Ficha ASOMAFRUT: nave E puestos 13-44 y B-8 modulo 12, cuarta gama en catalogo.;desconocido;desconocido;desconocido;desconocido;-;Begona Lozano Atienzar;Administradora;-;contabilidad@frutasalomar.com;email_generico;Gran superficie de exposicion en nave E y linea de cuarta gama activa: puede dar volumen y visibilidad al microbrote desde el primer mes.;Sin diferenciacion premium declarada.;ninguno;56;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=20;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-034;Centrimerca S.A.;cadena_valor;mayorista_importador_exportador;Espana;Madrid;http://www.centrimerca.es;Mayorista con puestos en naves B, C y B-8, con DIRECTORA EJECUTIVA identificada, certificaciones publicadas y actividad de importacion y exportacion en once paises. Estructura profesionalizada poco habitual en el mercado.;Ficha ASOMAFRUT: naves B 26-28, C 16-20 y B-8 35-37. Exporta a Francia, Italia, Portugal, Polonia, Marruecos y Argelia. Certificados y sellos.;desconocido;desconocido;desconocido;desconocido;-;Raquel Paradela Portillo;Directora Ejecutiva;-;centrimerca@centrimerca.es;email_generico;Estructura profesionalizada con Directora Ejecutiva: interlocutor unico para una operacion de capital. La categoria premium de Rootflow diferencia su oferta frente a mayoristas de puro volumen.;Sin evidencia de diferenciacion en producto gourmet.;ninguno;56;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=8;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-035;Distribucion Horticola S.L. - Verdefrut;cadena_valor;distribuidor_regional;Espana;Madrid;https://verdefrut.es;Uno de los principales distribuidores de fruta y verdura de la Comunidad de Madrid, Toledo y Segovia, con puesto propio en nave A y jefes de compras y de ventas identificados. Opera junto a Verdefrut Marketing.;Ficha ASOMAFRUT: nave A puesto 44, cobertura declarada en Madrid, Toledo y Segovia. Jefe de compras y jefe de ventas identificados.;desconocido;desconocido;desconocido;desconocido;-;Juan Ramon Cruz;Jefe de ventas;-;almacen@dhoy.es;email_generico;Distribuidor regional con capilaridad real fuera de Mercamadrid: puede abrir a Rootflow toda la hosteleria de Madrid, Toledo y Segovia. Marca blanca Verdefrut disponible.;Sin evidencia de posicionamiento premium ni de actividad inversora.;ninguno;58;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=14;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-036;Verdefrut Marketing S.L.;cadena_valor;distribuidor_regional;Espana;Madrid;https://www.verdefrut.es;Sociedad de comercializacion del grupo Distribucion Horticola, con dos puestos en nave A y el mismo equipo de compras y ventas. Vehiculo de marketing y marca del grupo.;Ficha ASOMAFRUT: nave A puestos 46-48, jefes de compras y ventas compartidos con Distribucion Horticola.;desconocido;desconocido;desconocido;desconocido;-;Angel Arevalo;Jefe de compras;-;almacen@dhoy.es;email_generico;Es el brazo de marketing y marca del grupo: el vehiculo natural para lanzar una marca blanca de microbrotes en Madrid, Toledo y Segovia.;Duplica estructura con Distribucion Horticola, misma decision.;ninguno;55;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=84;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-037;Grupo Llusar Torres S.A.U. - Naranjas Torres;industrial_agro;productor_mayorista_premium;Espana;Almenara Castellon;https://www.naranjastorres.com;Productor y comercializador de Almenara (Castellon) especializado en CITRICOS DE ALTA GAMA y posicionado como MARCA PREMIUM desde su creacion. Delegaciones en Mercabarna, Mercamadrid, Mercabilbao y Mercazaragoza, con delegado propio en Madrid.;Ficha ASOMAFRUT: nave F puestos 9-13. Cultivo, seleccion, envasado y comercializacion propios. Marca Naranjas Torres con presencia digital amplia.;desconocido;desconocido;desconocido;desconocido;-;Francisco de la Gama;Delegado Madrid;-;mercamadrid@naranjastorres.com;email_generico;Integracion vertical completa y marca premium: entiende el valor de controlar origen y marca. Rootflow le permite entrar en una categoria premium complementaria sin invertir en campo.;Sede de decision en Castellon, no en Madrid.;ninguno;58;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=71;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-038;Frutas Plasencia S.L.;industrial_agro;productor_mayorista_premium;Espana;Sagunto Valencia;https://frutasplasencia.com;Empresa familiar fundada en 1969 con sede de 15.000 m2 en Sagunto, produccion propia, importacion y exportacion. Se define como PRODUCCION, CONFECCION Y VENTA DE PRODUCTOS PREMIUM. Tres puestos en nave A de Mercamadrid con director comercial propio.;Ficha ASOMAFRUT: nave A puestos 8-12. Posicionamiento premium declarado, sede de 15.000 m2 en Sagunto, marcas Naranjas Plasencia.;desconocido;desconocido;desconocido;desconocido;-;Jose Francisco Amer Plasencia;Director Comercial;-;madrid@frutasplasencia.com;email_generico;Posicionamiento premium explicito e integracion vertical. La delegacion de Madrid puede pilotar el microbrote antes de escalarlo a Valencia y Barcelona.;Sede y decision en Sagunto, Valencia. No es empresa madrilena.;ninguno;57;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=37;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-039;Frutaria Markets Madrid S.A.;industrial_agro;productor_mayorista_marcas_premium;Espana;Madrid;http://www.frutaria.com;Division agricola del grupo Samca con mas de 4.500 ha cultivadas y MARCAS PROPIAS DE LINEA PREMIUM (Regalin, Ondine, Candine, Frutaria Seleccion, Clemenmiel). Cinco puestos en nave F y almacen propio en Mercamadrid.;Ficha ASOMAFRUT: nave F puestos 3-10, almacen en calle 47. Gerente y Director Financiero identificados. Distribuidor de Zespri, Orsero y Bollo.;desconocido;desconocido;desconocido;desconocido;-;Antonio Juarez;Director Financiero;-;frutaria@frutaria.com;email_generico;Sabe crear y sostener lineas premium con marca propia. Un ticket de 50-100 k es irrelevante para su balance, y la categoria de microbrotes le da diferenciacion en su linea Frutaria Seleccion.;Filial de un gran grupo industrial (Samca): decision con comite y plazos largos.;ninguno;56;B;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=18;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-040;Hermanos Fernandez Lopez S.A.U. - Grupo Fernandez;industrial_agro;mayorista_grupo_nacional;Espana;Barcelona;http://www.grupofernandez.es;Grupo familiar nacido en los 60 con 35 puestos mayoristas en los principales mercados de Espana, tres plataformas logisticas (Barcelona, Madrid, Alicante), cuatro centros de maduracion y lineas de envasado multiformato. 376 M de facturacion segun ranking sectorial.;Ficha ASOMAFRUT: nave B puestos 49-57 y B-8 modulos 13-17. Ranking eleconomista CNAE 4631: 376.437.851 euros de ventas.;desconocido;desconocido;desconocido;desconocido;-;Manuel Lucas;Responsable puestos Madrid;-;info@grupofernandez.es;email_generico;Tiene lineas de envasado multiformato y red nacional: podria industrializar la marca blanca de microbrotes. Encaje como adquirente estrategico mas que como inversor de 50-100 k.;Grupo grande con sede de decision en Barcelona y Alicante. Ticket minimo probablemente muy superior al de la ronda.;ninguno;52;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=49;https://ranking-empresas.eleconomista.es/sector-4631.html;2026-09-21;nuevo
A1A-041;Eurobanan Gamero S.L.;industrial_agro;mayorista_grupo_nacional;Espana;Madrid;https://eurobanan.com;Filial mayorista en Mercamadrid del grupo Eurobanan, principal conglomerado productor, importador y distribuidor hortofruticola de Espana y Portugal: 493 M de facturacion, mas de 1.000 empleados, 14 centros de distribucion. En Mercamadrid tiene 11 modulos, 80 empleados y 5.000 clientes al ano.;Ficha ASOMAFRUT: nave D puestos 39-53. Marcas Isla Bonita, Marlene, Coplaca, Zespri. Grupo Eurobanan SL figura en el puesto 8 del ranking nacional CNAE 4631 con 332.985.323 euros.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;comunicacion@eurobanan.com;email_generico;Es el mayor comprador de producto fresco de Madrid y ya gestiona mas de 600 referencias con 30 marcas: sabe monetizar la categoria premium. Encaje como adquirente estrategico o como cliente ancla mas que como inversor semilla.;Grupo de 493 M con comite de inversion. Proceso largo, incompatible con el term sheet de 31 de octubre.;ninguno;52;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=3;https://ranking-empresas.eleconomista.es/sector-4631.html;2026-09-21;nuevo
A1A-042;Fruits CMR S.A. - CMR Group;industrial_agro;mayorista_grupo_internacional;Espana;Madrid;https://cmrgroup.es;Sede en Madrid del CMR Group, con central en Mercabarna y plataformas en Mercaleon, Perpignan (Francia), Ridderkerk (Paises Bajos) y produccion propia en Natal (Brasil). Nueve puestos en nave A y almacen central propio.;Ficha ASOMAFRUT: nave A puestos 7-23, almacen en nave H-5. Director Comercial y Director Administrativo identificados.;desconocido;desconocido;desconocido;desconocido;-;Jesus Lopez Sanchez;Director Comercial;-;cmr@cmrfruits.com;email_generico;Grupo internacional con produccion propia: comprende la integracion vertical. Puede abrir mercado frances y holandes al producto, pero la decision de capital no sera madrilena.;Decision corporativa en Barcelona. Mencion de CMR Infinita SA como extinguida en registros.;ninguno;50;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=10;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-043;Nufri S.L.;industrial_agro;mayorista_grupo_industrial;Espana;Mollerussa Lleida;http://www.nufri.com;Delegacion en Mercamadrid (nave B, seis puestos) del grupo Nufri de Mollerussa, productor e industrial hortofruticola con transformacion propia. Director Gerente y comercial identificados en Madrid.;Ficha ASOMAFRUT: nave B puestos 29-39. Productos destacados manzana, banana, uva, kiwi y pina.;desconocido;desconocido;desconocido;desconocido;-;Carlos Rodriguez;Director Gerente;-;mad.admin@nufri.com;email_generico;Grupo industrial con capacidad de transformacion. Encaje como socio industrial a medio plazo, no como inversor semilla rapido.;Sede de decision en Lleida. Estructura de grupo grande.;ninguno;48;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=64;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-044;Compagnie Fruitiere Espana Corp. S.A.U.;industrial_agro;filial_multinacional;Espana;Madrid;https://www.compagniefruitiere.fr/es;Filial espanola del grupo frances Compagnie Fruitiere, dedicada a produccion, maduracion y comercio mayorista. Parcela H 2-9 en Mercamadrid. Certificaciones IFS Food v7, IGP, GlobalGAP CoC, ecologico y Fairtrade.;Ficha ASOMAFRUT: nave Platanos modulo 3 y parcela H 2-9. Responsable de area y de administracion identificados. Certificaciones publicadas.;desconocido;desconocido;desconocido;desconocido;-;Daniel Marcos;Responsable de Area;-;infospain@fruitiere.es;email_generico;Certificaciones de sostenibilidad y comercio justo alineadas con el relato de impacto de Rootflow. Encaje bajo como inversor por ser filial de multinacional.;Multinacional francesa. Decision fuera de Espana y ticket minimo incompatible.;ninguno;42;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=78;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-045;Frutinter S.L.;cadena_valor;filial_mayorista;Espana;Madrid;https://frutinter.com;Delegacion en Mercamadrid (nave D puesto 46) del grupo citricola Frutinter de Villarreal, con comercial propio identificado en Madrid.;Ficha ASOMAFRUT: nave D puesto 46. Jose Miguel Lopez como contacto comercial en Madrid.;desconocido;desconocido;desconocido;desconocido;-;Jose Miguel Lopez;Comercial Madrid;-;mercamadrid@frutinter.com;email_generico;Delegacion pequena de un grupo citricola: encaje como cliente mas que como inversor. Util para validar demanda del microbrote en el canal mayorista.;Sede y decision en Castellon. Categoria citricos, alejada del producto.;ninguno;44;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=45;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-046;Riego Fresh Company S.L. - Riego Grupo;industrial_agro;productor_mayorista_platano;Espana;Madrid;https://www.riegogrupo.com;Productor de Platano de Canarias con maduracion, empaquetado y distribucion propios, y puestos en la nave de Platanos de Mercamadrid. Director General, Director Comercial y Administracion identificados.;Ficha ASOMAFRUT: nave Platanos puestos 2, 5 y 6. Produccion propia de platano de Canarias, certificados y sellos.;desconocido;desconocido;desconocido;desconocido;-;Jose Riego;Director General;-;info@riegogrupo.com;email_generico;Productor integrado que ya controla toda la cadena: entiende la tesis. Categoria muy alejada del microbrote, encaje bajo salvo como inversor financiero.;Negocio monoproducto en platano. Sin evidencia de interes en gourmet.;ninguno;46;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=70;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-047;Fontestad Mayoristas de Citricos en Madrid S.L.;cadena_valor;filial_mayorista_citricos;Espana;Madrid;https://fontestad.com;Delegacion madrilena del grupo citricola valenciano Fontestad, con cuatro puestos en nave C y Director de Ventas propio. Catalogo amplio con tomate raf y tomate rosa.;Ficha ASOMAFRUT: nave C puestos 52-58. Director de Ventas Pedro de la Villa identificado. Servicio de exportacion.;desconocido;desconocido;desconocido;desconocido;-;Pedro de la Villa;Director de Ventas;-;macima@macima.es;email_generico;Trabaja tomate raf y rosa, es decir ya vende producto premium diferenciado. Encaje como cliente prescriptor mas que como inversor.;Sede de decision del grupo en Valencia.;ninguno;48;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=60;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-048;Green Select S.L.;cadena_valor;mayorista_citricos_premium;Espana;Madrid;https://www.greenselect.es;Mayorista con puestos en naves B, E y B-8, posicionado en citricos de gama (clementina Orri, limon, granada) y fruta de hueso. Contacto comercial identificado.;Ficha ASOMAFRUT: nave B 19-27, nave E 14-18 y B-8 modulo 21. Productos destacados limon, clementina Orri, naranja de importacion, fruta de hueso y granada.;desconocido;desconocido;desconocido;desconocido;-;Rafael Nanez;Direccion comercial;-;-;formulario_web;Clementina Orri es una variedad club de alto valor: entiende el precio premium por variedad. Los microbrotes son la misma logica aplicada a hoja.;Email publico solo en formato personal. Sin evidencia de actividad inversora.;ninguno;54;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=63;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-049;Hermanos Salas S.A.;cadena_valor;mayorista_familiar;Espana;Madrid;https://www.hermanossalas.com;Mayorista familiar con cinco puestos en nave A y presidente identificado. Catalogo de citricos, fruta de hueso, platano, setas y verduras.;Ficha ASOMAFRUT: nave A puestos 45-53. Presidente Jesus Salas Munoz identificado. Web corporativa activa.;desconocido;desconocido;desconocido;desconocido;-;Jesus Salas Munoz;Presidente;-;administracion@hsalas.es;email_generico;Presidente accesible y estructura familiar: decision rapida. Los microbrotes le dan una categoria de margen que hoy no tiene en el mostrador.;Sin diferenciacion premium declarada.;ninguno;54;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=50;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-050;Hijos de Sinforoso Ramirez S.L.;cadena_valor;mayorista_familiar;Espana;Madrid;https://sinforosoramirez.com;Mayorista familiar de nave B (puestos 6-8) con catalogo completo de frutas, hortalizas, setas y exoticos. Gerente de la familia identificado.;Ficha ASOMAFRUT: nave B puestos 6-8, catalogo integral. Gerente Luis Miguel Ramirez identificado.;desconocido;desconocido;desconocido;desconocido;-;Luis Miguel Ramirez;Gerente;-;info@sinforosoramirez.com;email_generico;Empresa familiar de tamano medio con gerente accesible. Puede incorporar el microbrote como categoria diferencial frente al mayorista de al lado.;Mayorista generalista sin posicionamiento premium.;ninguno;53;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=51;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-051;Moreno Huerta S.A.;cadena_valor;mayorista_verdura;Espana;Madrid;https://www.morenohuerta.es;Mayorista de nave B (puesto 17) centrado en champinon, brocoli, alcachofa y tomate. Gerente identificado y web corporativa activa.;Ficha ASOMAFRUT: nave B puesto 17. Productos destacados champinon, brocoli, alcachofas, tomates y manzanas. Gerente Daniel Moreno.;desconocido;desconocido;desconocido;desconocido;-;Daniel Moreno;Gerente;-;facturacion@morenohuerta.es;email_generico;Trabaja champinon (cultivo indoor) y verdura de hoja: cliente natural del microbrote para completar emplatado.;Empresa pequena de un puesto. Sin evidencia de diferenciacion.;ninguno;52;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=86;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-052;Iberfrupa S.L.;cadena_valor;mayorista_verdura;Espana;Madrid;https://www.iberfrupa.es;Mayorista de nave C (puestos 12-14) y B-8, con importacion y exportacion propias. Gerente identificado.;Ficha ASOMAFRUT: nave C puestos 12-14 y B-8 modulos 4-5. Servicios de importacion y exportacion.;desconocido;desconocido;desconocido;desconocido;-;Jorge Canas Manzaneque;Gerente;-;oficina@iberfrupa.com;email_generico;Gerente unico y accesible. Rootflow le ofrece la unica categoria del mostrador con margen bruto por encima del 70 por ciento.;Catalogo de commodity (coliflor, repollo, tomate) sin diferenciacion.;ninguno;50;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=52;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-053;Oterfrut S.L.;cadena_valor;mayorista_melon;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=65;Mayorista de nave C (puestos 49-53) con marca propia de melon Domi y reparto a establecimientos y colegios.;Ficha ASOMAFRUT: nave C puestos 49-53, marca de melon Domi, reparto a establecimientos y colegios.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;oterfrut@oterfrut.com;email_generico;Tiene marca propia de producto (melon Domi) y ruta de reparto establecida: infraestructura lista para anadir microbrotes.;Negocio estacional. Sin directivo publicado.;ninguno;50;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=65;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-054;Redondo Frutas y Hortalizas S.L.;cadena_valor;mayorista_citricos;Espana;Madrid;http://www.redondofrutas.com;Mayorista de nave D (puestos 24-28) con marcas propias de citricos Redondo y Begasita. Gerente de la familia identificado.;Ficha ASOMAFRUT: nave D puestos 24-28, marcas Redondo y Begasita para naranja y clementina.;desconocido;desconocido;desconocido;desconocido;-;Jose Maria Pellicer Redondo;Gerente;-;redondo@redondofrutas.com;email_generico;Ya gestiona dos marcas propias de citricos: sabe el valor de la marca. Puede replicarlo en microbrotes con marca blanca Redondo.;Categoria citricos, alejada del producto. Empresa pequena.;ninguno;50;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=68;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-055;Horticolas Galegas S.L.U.;cadena_valor;mayorista_productor_verdura;Espana;Ourense;https://www.horticolasgalegas.es;Comercializadora vinculada a un sistema de produccion propio que garantiza frescura al consumidor final, con puesto en nave A de Mercamadrid. Discurso de frescura y servicio adaptado a cada cliente.;Ficha ASOMAFRUT: nave A puesto 55. Argumento comercial centrado en condiciones optimas de frescura y produccion propia.;desconocido;desconocido;desconocido;desconocido;-;Jose Domingo Rivero Salgado;Direccion;-;horticolas@horticolasgalegas.es;email_generico;Su argumento de venta es la frescura desde produccion propia, identico al de Rootflow. Encaje de relato, aunque la decision este en Galicia.;Sede en Ourense, no en Madrid. Presencia en Mercamadrid de un solo puesto.;ninguno;50;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=77;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-056;Frutas A.Z. S.L.;cadena_valor;mayorista_distribucion_nacional;Espana;Madrid;http://www.frutas-az.es;Mayorista de nave A (siete puestos) y B-8 especializado en distribucion nacional, con marcas propias Carol y Picoc. Gerencia identificada.;Ficha ASOMAFRUT: nave A puestos 25-37 y B-8 modulos 2, 3 y 9. Marcas propias Carol y Picoc.;desconocido;desconocido;desconocido;desconocido;-;Jose Luis Marquez;Gerencia;-;gerencia@frutas-az.com;email_generico;Distribucion nacional con marcas propias: puede llevar el microbrote fuera de Madrid una vez validado. Marca blanca Carol disponible.;Perfil de volumen sin diferenciacion gourmet.;ninguno;52;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=19;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-057;Frutas Santi S.L.;cadena_valor;mayorista_familiar;Espana;Madrid;https://frutassanti.es;Mayorista de nave B (puestos 22-24) y parcela B-8, con web propia y presencia en el censo del Banco de Alimentos de Madrid.;Directorio ASOMAFRUT (ficha 6) y buscador de empresas de Mercamadrid: nave B puestos 22-24 y parcela B-8.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;frutassanti@frutassanti.es;email_generico;Mayorista familiar con web propia y marca reconocible. Rootflow le ofrece una categoria exclusiva de alto margen en el mismo mostrador.;Poca informacion publica sobre tamano y posicionamiento.;ninguno;50;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=6;https://www.mercamadrid.es/buscador-de-empresas/;2026-09-21;nuevo
A1A-058;Exotic Fresh S.L.U.;cadena_valor;mayorista_exoticos;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=87;Mayorista de nave F (puestos 12-14) especializado en producto exotico, categoria de alto precio por pieza y baja rotacion en kilos.;Directorio ASOMAFRUT (ficha 87) y buscador de empresas de Mercamadrid: nave F puestos 12 y 14.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;info@exoticfresh.es;email_generico;Especialista en exotico: mismo cliente y misma estructura de margen que el microbrote y la flor comestible.;Empresa pequena con informacion publica escasa.;ninguno;52;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=87;https://www.mercamadrid.es/buscador-de-empresas/;2026-09-21;nuevo
A1A-059;Frutas Mayde S.L.;cadena_valor;mayorista_fruta_fresca;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=81;Mayorista de nave C (puestos 40-44) de frutas y hortalizas frescas, con contacto comercial identificado.;Ficha ASOMAFRUT 81: nave C puestos 40, 42 y 44. Laura Salas Alcobendas como contacto.;desconocido;desconocido;desconocido;desconocido;-;Laura Salas Alcobendas;Direccion comercial;-;info@frutasmayde.es;email_generico;Mayorista de tres puestos con interlocutor unico. Puede pilotar la categoria con riesgo minimo.;Informacion publica escasa. Sin posicionamiento diferencial.;ninguno;48;C;media;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=81;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
