id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A1B-012;Fruits de Ponent S.C.C.L.;industrial_agro;cooperativa_segundo_grado;Espana;Alcarras Lleida;https://www.fruitsponent.com;Grupo cooperativo de Alcarras socio al 50 por ciento de NovaCoop. Segundo grado con vocacion de crecer por via societaria y no solo organica;Fruta dulce. Socio fundador de NovaCoop con 160 M EUR de facturacion conjunta;desconocido;desconocido;equity;desconocido;2024-10;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Mismo argumento que Actel con foco en diversificar fuera de la fruta de hueso;Sector de fruta dulce con margenes tensionados;ninguno;63;B;alta;https://www.fruitsponent.com/en/cooperative-group/;https://www.agrodiario.com/articulo/industria-agroalimentaria/novacoop-nueva-firma-actel-fruits-ponent-arranca-facturando-160-millones/20241010062114058784.html;2026-09-21;nuevo
A1B-047;Grupo Martinavarro;industrial_agro;grupo_familiar_hortofruticola;Espana;Almazora Castellon;https://www.martinavarro.es;Grupo nacido en 1946 de la union de las familias Martinavarro Ballester y Dealbert. Cadena completa desde I+D y cultivo hasta logistica y distribucion a supermercados europeos. Precedente historico de union de familias en una sociedad comun;Citricos frescos. Grupo integrado con I+D cultivo recoleccion confeccion logistica y distribucion;desconocido;desconocido;equity;desconocido;2025-12;-;-;-;-;formulario_web;Grupo que nacio precisamente de unir familias en una sociedad. Rootflow ofrece una entrada minoritaria en microbrotes premium con estructura sin cesion de control;Estructura de grupo con varias familias lo que puede alargar la decision;ninguno;63;B;media;https://guiaempresas.universia.es/MARTINAVARRO-CASTELLON.html;https://www.elespanol.com/reportajes/20221111/proveedores-citricos-mercadona-vienen-naranjas-mandarinas-limones/717428608_0.html;2026-09-21;nuevo
A1C-041;KM ZERO Food Innovation Hub (Open Innovation);aceleradora;mayor programa multicorporate de innovacion abierta e inversion estrategica foodtech de Espana;Espana;Valencia;https://www.kmzerohub.org/;Hub que financia participa y colabora con startups del sector alimentario. Su programa de innovacion abierta e inversion estrategica integra soluciones en operaciones reales de siete companias tractoras que pueden invertir;Desde 2022 ha acompanado 110 startups agrifoodtech con tasa de supervivencia del 80 por ciento y 40 M EUR captados. Ultima edicion cerrada con 140 candidaturas y 25 proyectos en desarrollo. Convocatoria 2026 activa;desconocido;desconocido;equity;si;2026-06;-;-;-;contact@kmzerohub.org;email_generico;Entrada rapida de las tractoras en microbrotes premium con capacidad instalada ERP propio y capacidad de marca blanca KM 0;El hub no invierte directamente sino que conecta con tractoras e inversores y no publica ticket. Rootflow es produccion agricola y no tecnologia lo que puede quedar fuera de la tesis agrifoodtech. Sede en Valencia;ninguno;63;B;alta;https://www.kmzerohub.org/en/open-innovation;https://ecosistemastartup.com/km-zero-2026-40-me-para-startups-foodtech-en-espana-y-latam/;2026-09-21;nuevo
A4-058;Marc Borras;angel;ingeniero industrial y disenador, business angel con tesis agrotech;Espana;Barcelona;-;Ingeniero industrial y disenador con mentalidad de producto. Tesis declarada que incluye agrotech. Invierte en 3F y pre-seed con tickets de 5.000 a 25.000 euros.;Agrotech figura entre sus sectores de tesis declarados. Inversion destacada en Antai Ventures.;5000;25000;equity|CeP;si;2026-09;Marc Borras;Business angel;https://www.linkedin.com/in/marcborras;-;intro_calida;Perfil de ingenieria industrial y producto: puede aportar criterio real en el diseno de la nave de 350-432 m2 y en la automatizacion del cultivo.;Cartera agro documentada muy limitada. Ticket pequeno. Base en Barcelona.;ninguno;63;B;media;https://nexencapital.com/fundraising/top-150-business-angels-en-espana/;https://www.linkedin.com/in/marcborras;2026-09-21;nuevo
A4-045+A6-001;MytripleA Financiación PFP S.L.;crowdfunding;plataforma de prestamos y factoring para empresas CNMV numero 10;Espana;Golmayo (Soria);https://mytriplea.com/;Plataforma de financiación participativa autorizada CNMV nº10 que presta a pymes españolas vía inversores. El grupo ofrece además factoring y confirming a través de MytripleA Gestión S.L.;Financia pymes de economia real de todos los sectores. Su linea de factoring aplica directamente a facturas B2B de distribucion alimentaria.;50000;desconocido;deuda;si;2026-09;-;-;-;-;formulario_web;Cubre en una sola casa los tres productos que Rootflow necesita: préstamo de CAPEX desde 50 k€, factoring del 60 % de facturas y confirming, con posibilidad de aval SGR y sin consumir CIRBE.;Préstamo bancario clásico, no participativo. Mínimo 50 k€. Puede requerir aval de SGR como garantía.;ninguno;63;B;alta;https://mytriplea.com/;https://www.cnmv.es/portal/consultas/servicios-financiacion-participativa/listado-proveedores?lang=es;2026-09-21;nuevo
A1B-004;Onubafruit S.C.A. 2 grado;industrial_agro;cooperativa_segundo_grado;Espana;Huelva;https://www.onubafruit.com;Segundo grado de berries con 310 M EUR en campana 2024-25. Agrupa cinco entidades y celebra asambleas centradas en innovacion y retos de futuro del sector de los frutos rojos;Berries y frutos rojos. 310 M EUR campana 2024-25;desconocido;desconocido;desconocido;desconocido;2025-10;-;-;-;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Berries y microbrotes comparten canal gourmet y frescura extrema;Estacionalidad de berries y gobernanza de segundo grado;ninguno;63;B;alta;https://revistamercados.com/onubafruit-310-millones-campana-2024-2025/;https://ipv4.agrodigital.com/2026/02/19/top-20-cooperativas-agro-que-mas-facturan-en-espana/;2026-09-21;nuevo
A4-035;SEGO Finance (Sociosinversores 2010 PSFP CNMV numero 7);crowdfunding;plataforma de crowdequity factoring y venture autorizada por la CNMV;Espana;Madrid;https://venture.segofinance.com/;Plataforma de inversion alternativa autorizada por la CNMV con lineas de inversion en startups, factoring e inmobiliario. Su vertical de venture es SEGO Venture.;Plataforma multiproducto. Su linea de factoring es directamente aplicable al circulante de Rootflow, que ya tiene modelado factoring del 60% de facturas.;desconocido;desconocido;equity|deuda;si;2026-09;-;-;-;-;formulario_web;Doble encaje: tramo de equity via SEGO Venture y factoring del 60% de facturas B2B ya contemplado en el plan de circulante.;SEGO Venture ya figura en la lista de identificados de Rootflow. Fees de plataforma y proceso de due diligence propio.;ninguno;63;B;alta;https://venture.segofinance.com/;https://www.cnmv.es/portal/consultas/servicios-financiacion-participativa/listado-proveedores?lang=es;2026-09-21;ya_identificado
A5-034;The Yield Lab Europe;vc;fondo europeo de agrifoodtech en fase temprana, pre-seed a Serie A;Irlanda;Dublin;https://theyieldlab.eu/;Fondo europeo especializado en agrifoodtech en fase temprana. Invierte entre 100.000 EUR y 3 M EUR por compania con mandato para toda Europa.;Verticales declaradas que incluyen SISTEMAS DE CULTIVO NOVEDOSOS (novel growing systems), bioenergia y biomateriales, big data y agricultura de precision, y alimentos y bebidas innovadores.;100000;3000000;equity;si;-;-;-;-;europe@theyieldlab.com;email_generico;Su ticket minimo declarado (100 k EUR) coincide exactamente con la ronda privada de Rootflow y su vertical de sistemas de cultivo novedosos describe literalmente la hidroponia de precision en interior.;No se ha verificado ninguna inversion en Espana ni operacion publica desde septiembre 2024. Solo equity, sin evidencia de participativo. Fondo con sede en Irlanda y comite propio.;ninguno;63;B;media;https://theyieldlab.eu/;https://www.eu-startups.com/investor/the-yield-lab-europe/;2026-09-21;nuevo
A1B-027;TROPS S.A.T.;industrial_agro;organizacion_productores;Espana;Velez-Malaga Malaga;https://www.trops.es;Organizacion de productores de aguacate y mango con mas de 3.000 agricultores asociados y expansion fisica reciente con segunda sede en Motril. Producto subtropical de alto valor y marca propia fuerte;Aguacate y mango. Mas de 3.000 agricultores asociados y centros en Velez-Malaga Motril Jete Coin Almunecar y Tavira;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Trops vende producto subtropical premium a distribucion y HORECA. Rootflow anade microbrotes con la misma logica de valor por kilo y frescura;Estructura de SAT con muchos socios lo que alarga decisiones;ninguno;63;B;alta;https://www.trops.es/sobre-trops/;https://www.trops.es/noticias/trops-abre-en-motril-su-segunda-sede-en-granada/;2026-09-21;nuevo
A1B-037;Verdimed S.A.;industrial_agro;grupo_familiar_hortofruticola;Espana;San Javier Murcia;https://www.verdimed.es;Productora y exportadora murciana asociada a Proexport con mas de 100 reuniones con importadores y supermercados en Fruit Logistica 2025. Maquinaria comercial activa y propiedad concentrada;Hortalizas de hoja y brassicas. Empresa asociada de Proexport con actividad comercial internacional intensa;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Verdimed tiene canal abierto con retail europeo donde el microbrote premium ya es categoria;Sin cifra publica de facturacion;ninguno;63;B;media;https://www.proexport.es/empresas/;https://www.murciadiario.com/actualidad-economica/empresas/proexport/20260917134449149314.html;2026-09-21;nuevo
A1B-019;Coato S.Coop.;industrial_agro;cooperativa_hortofruticola;Espana;Totana Murcia;https://www.coato.com;Cooperativa murciana muy diversificada con ecologico aceite almendra y especias. Ya tiene linea de plantas aromaticas y condimentos lo que la coloca en la categoria adyacente exacta;Hortofruticola ecologica aceite almendra y especias. Cooperativa asociada a Fecoam;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Coato ya vende aromaticas y condimentos. Rootflow le anade microbrotes frescos KM 0 para el canal HORECA sin montar instalacion propia;Facturacion no verificada publicamente en el rango objetivo;ninguno;62;B;media;https://fecoam.es/;https://www.coato.com;2026-09-21;nuevo
A2-031;GLH Singular Restaurants (Larrumba y Grupo Carbon);cadena_valor;grupo de restauracion Madrid participado por capital riesgo;Espana;Madrid;https://www.larrumba.com/;Grupo madrileno surgido de la fusion de los restaurantes de Larrumba y Grupo Carbon, que aspira a facturar 65 millones de euros. Larrumba fue fundado en 2013 y llego a 22 locales en Madrid.;Aurica Capital, el fondo de capital privado vinculado a Banco Sabadell, adquirio el 30 por ciento de Larrumba en 2018. El grupo supero en un 60 por ciento las ventas prepandemia alcanzando 52 millones de euros.;desconocido;desconocido;desconocido;desconocido;2025-09;Charlie Saiz;Cofundador;-;-;intro_calida;Grupo acostumbrado a operar con capital riesgo y a estructurar operaciones: suministro exclusivo para sus locales mas coinversion minoritaria en el productor.;Con un fondo en el accionariado, cualquier inversion fuera del core de restauracion necesita aprobacion del socio financiero.;ninguno;62;B;alta;https://www.eleconomista.es/retail-consumo/noticias/13526645/09/25/glh-el-grupo-surgido-de-la-fusion-de-larrumba-y-carbon-aspira-a-facturar-65-millones-este-ano.html;https://www.gastroeconomy.com/2018/08/el-fondo-aurica-compra-un-30-de-larrumba-y-anima-la-entrada-del-capital-riesgo-en-el-sector-de-restauracion/;2026-09-21;nuevo
A2-018;Grupo DDI Distribucion Directa Integral;cadena_valor;distribuidor foodservice top 3 de Espana;Espana;Madrid;https://www.grupoddi.es/;Empresa de referencia en venta y distribucion de alimentacion y bebidas al canal hosteleria fundada en 2006, con mas de 1.000 empleados, 28 centros, 450 vehiculos y unas 200 rutas comerciales.;Facturacion de 402,28 millones de euros con un crecimiento del 7,2 por ciento y posicion estable en el top 3 del ranking Alimarket de distribucion foodservice. Crecimiento historico por incorporacion de nuevas distribuciones y rutas.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;https://es.linkedin.com/company/distribucion-directa-integral;-;evento;Historial de crecer absorbiendo distribuciones: presentar Rootflow como adquisicion de capacidad productiva propia en una categoria premium que hoy compran fuera.;Ticket habitual de M and A muy superior al de la ronda. Proceso corporativo con comite, poco compatible con term sheet a 31/10/2026.;ninguno;62;B;alta;https://www.grupoddi.es/;https://www.grupoddi.es/novedades/ddi-se-mantiene-en-el-top-3-del-ranking-de-empresas-de-distribucion-foodservice;2026-09-21;nuevo
A2-008;Grupo Frutas Asturias S.A.;cadena_valor;mayorista Mercamadrid frutas y hortalizas selectas;Espana;Madrid;https://frutasasturias.com/;Mayorista de frutas y hortalizas selectas operando desde 1983 con tres posiciones de venta al por mayor en la nave D de Mercamadrid.;Posicionamiento explicito en producto selecto y tres puestos en Mercamadrid desde 1983.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Posicionamiento en selecto: microbrotes y flores comestibles KM0 completan su gama gourmet sin canibalizar su surtido actual.;Sin evidencia de actividad inversora. Datos economicos no verificados.;ninguno;62;B;media;https://frutasasturias.com/;https://www.mercamadrid.es/mercado-central-de-frutas-y-hortalizas/;2026-09-21;nuevo
A3-007;Grupo Fuertes - Infu Capital;family_office;holding de la familia Fuertes (ElPozo) con brazo inversor;España;Alhama de Murcia (Murcia);https://www.grupofuertes.com/;Holding familiar con mas de 20 companias organizadas en un nucleo agroalimentario y un bloque de inversiones diversificadas gestionado a traves de Infu Capital.;Nucleo agroalimentario con ElPozo Alimentacion, Fripozo y Cefusa. Facturacion superior a 2.300 M€. Joint venture Hepabiotic para valorizacion de subproductos porcinos.;desconocido;desconocido;equity;desconocido;2025-03;-;-;-;-;formulario_web;Rootflow aporta una categoria premium de crecimiento (microbrotes y flores comestibles) sin construir capacidad propia, con posibilidad de marca blanca para su red de distribucion.;Decisiones lentas de holding industrial. Historicamente entra con mayorias o control en industriales, no en tickets de 100 k€. Murcia.;ninguno;62;B;alta;https://www.grupofuertes.com/;https://startupxplore.com/es/inversores/infu-capital;2026-09-21;nuevo
A1B-066;Innoflower;industrial_agro;flores_comestibles_brotes;Espana;Zaragoza;https://www.innoflower.com;Pionera espanola en flores comestibles con mas de 300 referencias frescas cristalizadas deshidratadas y liofilizadas y la mayor linea de flores deshidratadas del mundo segun la compania. Canal HORECA con chefs de estrella Michelin. Tambien produce brotes. Ha llegado al millon de euros y esta vinculada al proyecto Ataraxial de 3 M EUR en Zaragoza;Flores comestibles y brotes. Mas de 300 referencias exportacion a Francia y Lituania y clientes de alta cocina;desconocido;desconocido;desconocido;desconocido;2024-08;Laura Carrera;Fundadora;-;-;formulario_web;Innoflower vende flores comestibles a los mismos chefs a los que Rootflow vende microbrotes. Alianza natural de catalogo cruzado mas participacion. Rootflow cubre Madrid y el producto vivo;Competidor parcial en flores comestibles y brotes. Facturacion de 1 M EUR probablemente insuficiente para un ticket de 50 a 100 k EUR;competidor;62;B;alta;https://www.autonomosyemprendedor.es/articulo/tu-historia/emprendedora-ha-conseguido-facturar-millon-euros-vendiendo-flores-comestibles-paises/20240814135538038045.html;https://www.innoflower.com/;2026-09-21;nuevo
A6-023;Inversa Invoice Market;deuda_alternativa;mercado de compraventa de facturas;España;Madrid;https://inversa.es;Mercado que conecta empresas que necesitan liquidez con inversores que compran sus facturas. Las facturas se califican con un rating que determina coste y rentabilidad y se publican para su venta.;Marketplace generalista de facturas de pymes españolas.;desconocido;desconocido;deuda;si;2026-09;-;-;-;-;formulario_web;Permite anticipar factura a factura sin línea comprometida, que es lo que necesita Rootflow mientras el volumen crece de 160 kg a 2.937 kg al mes.;Volumen y disponibilidad dependen del apetito de los inversores en cada subasta. Coste variable.;ninguno;62;B;alta;https://inversa.es/;https://inversa.es/;2026-09-21;nuevo
A1B-003;Murgiverde S.C.A. 2 grado;industrial_agro;cooperativa_segundo_grado;Espana;El Ejido Almeria;https://www.murgiverde.es;Cooperativa de segundo grado de 272 M EUR con crecimiento de doble digito. Las de segundo grado ya han demostrado que saben integrar entidades y crear estructuras nuevas;Hortofruticola. 272,16 M EUR en el top 20 nacional de cooperativas agroalimentarias;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Encaje como linea premium diferencial frente a retail europeo;Foco en commodity de invernadero y decision asamblearia;ninguno;62;B;alta;https://ipv4.agrodigital.com/2026/02/19/top-20-cooperativas-agro-que-mas-facturan-en-espana/;https://www.coexphal.es/organizacion/asociados/;2026-09-21;nuevo
A1-006;Solherbs;industrial_agro;productor de hierbas aromaticas frescas;Espana;Murcia;https://solherbs.es/;Empresa familiar murciana especializada en la produccion y venta al por mayor de hierbas aromaticas y hortalizas frescas.;Proveedor de hierbas aromaticas y hortalizas frescas en la Region de Murcia, con venta mayorista.;desconocido;desconocido;desconocido;desconocido;desconocido;-;-;-;-;email_generico;La categoria adyacente mas cercana: vende al mismo comprador y el microbrote completa su catalogo sin canibalizarlo. Empresa de tamano medio, mucho mas probable que decida un ticket de 50-100k que un gran grupo.;No hay evidencia publica de actividad inversora. Tamano y capacidad financiera por confirmar.;ninguno;62;B;media;https://solherbs.es/;https://www.europages.es/empresas/espa%C3%B1a/proveedor-hierbas-aromaticas-frescas.html;2026-09-21;nuevo
A1B-056;Vegetales Linea Verde Navarra;industrial_agro;cuarta_gama_grupo;Espana;Fuente Alamo Murcia;https://www.lineaverde.es;Filial espanola del grupo italiano La Linea Verde con 103 M EUR en 2025 y crecimiento del 4 por ciento impulsado por IV gama y refrigerados que son el 75 por ciento de sus ventas;IV gama ensaladas y refrigerados. 103 M EUR en 2025 con IV gama y refrigerados al 75 por ciento de ventas;desconocido;desconocido;desconocido;desconocido;2026-06;-;-;-;-;formulario_web;El lider de la categoria ya ha lanzado microbrotes. Rootflow ofrece a Linea Verde la entrada inmediata con capacidad montada en Madrid y sin CAPEX;Filial de grupo italiano lo que anade un escalon de decision en Italia;ninguno;62;B;alta;https://www.retailactual.com/noticias/20260616/vegetales-linea-verde-facturacion;https://www.proexport.es/empresas/;2026-09-21;nuevo
A1B-036;Fruca Marketing S.L.U.;industrial_agro;grupo_familiar_hortofruticola;Espana;Fuente Alamo Murcia;https://www.fruca.es;Comercializadora y distribuidora de hortaliza fresca y citricos asociada a Proexport. Estructura de empresa media con decision concentrada y clientes de retail internacional;Hortalizas frescas y citricos. Empresa asociada de Proexport con sede en Fuente Alamo;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Contacto directo en el stand de Proexport en Fruit Attraction Madrid;Sin datos publicos de inversiones en terceros;ninguno;61;B;media;https://www.proexport.es/category/empresas/fruca-marketing-s-l/;https://empresite.eleconomista.es/FRUCA-MARKETING.html;2026-09-21;nuevo
A6-037;Triodos Bank España;banca;banca sostenible con sector agroalimentario propio;España;Madrid;https://www.triodos.es;Banco de referencia en financiación sostenible en España, con líneas sectoriales propias para agricultura y ganadería ecológicas y para alimentación ecológica. Ofrece préstamo hipotecario, préstamo de inversión, financiación de circulante y líneas de crédito y descuento.;Sector declarado de agricultura ecológica y de alimentación ecológica, financiando desde productores hasta distribuidores. Ha comprometido al menos 500 M€ a soluciones basadas en la naturaleza.;desconocido;desconocido;deuda;si;2026-09;-;-;-;-;formulario_web;Analiza el impacto social y ambiental además de la viabilidad económica: la hidroponía de precisión con consumo de agua muy inferior al cultivo en suelo y el KM 0 real en Madrid son argumentos que puntúan en su comité.;Riesgo alto de encaje sectorial: la hidroponía no es certificable como producción ecológica en la UE, y el sector prioritario declarado de Triodos es la agricultura ecológica certificada. Hay que plantearlo como impacto hídrico y de proximidad, no como ecológico.;ninguno;61;B;alta;https://www.triodos.es/es/nuestros-sectores/agricultura-y-ganaderia-ecologicas;https://www.triodos.es/es/criterios-financiacion;2026-09-21;nuevo
A1B-024;Agrupacion de Cooperativas Valle del Jerte;industrial_agro;cooperativa_segundo_grado;Espana;Valdastillas Caceres;https://www.valledeljerte.net;Cooperativa de segundo grado extremena de la cereza del Jerte. Producto con denominacion de origen y posicionamiento premium. Entre las cooperativas extremenas del top 100 nacional;Cereza picota del Jerte con DOP. Una de las cuatro cooperativas extremenas en el top 100 espanol;desconocido;desconocido;desconocido;desconocido;2025-12;Jose Antonio Tierno Parral;Vicepresidente en Cooperativas Agro-alimentarias Extremadura;-;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. La cereza del Jerte ya vende a restauracion premium y el microbrote amplia la gama gourmet fuera de temporada;Estacionalidad extrema de la cereza y gobernanza de segundo grado;ninguno;60;B;alta;https://www.cooperativasextremadura.es/noticias/comunicacion/1392-cuatro-cooperativas-extremenas-en-el-top-100-de-empresas-del-pais.html;https://www.valledeljerte.net;2026-09-21;nuevo
A4-062;Albert Gutierrez;angel;ejecutivo e inversor con tesis que incluye foodtech;Espana;Barcelona;-;Ejecutivo e inversor orientado a crecimiento organico, negociacion y desarrollo de negocio, con enfasis en unit economics y escalabilidad. Tickets de 5.000 a 25.000 euros en pre-seed.;Foodtech figura entre sus sectores de tesis declarados. Cartera en PLD Space, Boopos, Payflow, Criptan, Sesame, Sunsave y Vero Intelligence.;5000;25000;equity|CeP;si;2026-09;Albert Gutierrez;Business angel;https://www.linkedin.com/in/alberto-gutierrez-3a74061;-;intro_calida;Enfasis declarado en unit economics: Rootflow tiene precio medio directo de 39,32 euros por kilo y margen bruto del 74-77%, datos que resisten su analisis.;Sin operaciones agro documentadas pese a declarar foodtech. Ticket pequeno. Base en Barcelona.;ninguno;60;B;media;https://nexencapital.com/fundraising/top-150-business-angels-en-espana/;https://www.linkedin.com/in/alberto-gutierrez-3a74061;2026-09-21;nuevo
A1B-018;Alimer S.Coop.;industrial_agro;cooperativa_hortofruticola;Espana;Lorca Murcia;https://www.alimer.es;Cooperativa murciana diversificada en hortaliza fruta y ganaderia y socia de Anecoop. Estructura de grupo con varias lineas de negocio lo que indica apetito por diversificar;Hortalizas fruta y ganaderia. Socia de Anecoop y de Fecoam;desconocido;desconocido;desconocido;desconocido;2026-03;-;-;-;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Alimer ya gestiona varias lineas y puede sumar una de alto margen;Parte de la comercializacion pasa por Anecoop que ya esta mapeada;ninguno;60;B;media;https://fecoam.es/;https://www.murciadiario.com/actualidad-economica/empresas/murcia-mas-187-mE-facturacion-representa-2167-produccion-comercializada-anecoop/20260328113005142312.html;2026-09-21;nuevo
A1B-007;Coopaman S.C.L. 2 grado;industrial_agro;cooperativa_segundo_grado;Espana;Las Pedronas Cuenca;https://www.coopaman.com;Cooperativa de segundo grado del ajo morado que agrupa seis cooperativas y esta reconocida como Entidad Asociativa Prioritaria de Interes Regional. Premiada por sostenibilidad e integrada comercialmente en Unica Group;Ajo morado de Las Pedronas. 2.000 hectareas y mas de 17.000 t anuales. 12,7 por ciento del volumen hortofruticola cooperativo de Castilla-La Mancha;desconocido;desconocido;desconocido;desconocido;2024-11;-;-;-;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Ajo y microbrotes comparten canal gourmet y Coopaman ya tiene musculo comercial via Unica;Monoproducto ajo y decision de segundo grado con seis cooperativas socias;ninguno;60;B;alta;https://www.coopaman.com/;https://revistamercados.com/coopaman-premiada-por-su-sostenibilidad-ambiental/;2026-09-21;nuevo
A5-031+A5-032+A5-033+A5-039;EIT Food Accelerator Network (EIT FAN);aceleradora;programa europeo de aceleracion agroalimentaria con grant equity-free y premios via SAFE;Belgica;La Valeta;https://www.eitfood.eu/news/peakbridge-and-eit-food-launch-foodsparks-a-new-agrifood-tech-seed-fund;Gestora foodtech con estructura de doble fondo: el seed respalda foodtech de fase temprana en Europa e Israel y Growth II cubre Serie A y B. FoodSparks es un fondo seed de 30 M EUR lanzado con EIT Food.;Grant equity-free de 3.000 EUR por startup mas hasta 50.000 EUR competitivos via SAFE para validacion tecnologica (premios de 50.000, 30.000 y 20.000 EUR). Hub de Catania centrado en sistemas agroalimentarios inteligentes en agua.;3000;50000;equity|desconocido;si;2026-04;-;-;-;-;formulario_web;Hasta 30 k EUR no dilutivos que suman fondos propios y no tocan el control, exactamente el tipo de dinero compatible con las lineas rojas de los fundadores.;Convocatoria 2026 CERRADA el 14 de abril, programa de septiembre a noviembre de 2026, fuera del calendario del term sheet. El grant base (3.000 EUR) es simbolico y el resto es competitivo. Requiere TRL 4-8 y perfil tecnologico.;ninguno;60;B;alta;https://www.eitfood.eu/entrepreneurship/accelerate-food-accelerator-network;https://www.eitfood.eu/blog/a-new-cohort-of-impactful-startups-join-eit-food-entrepreneurship-programmes-and-the-eit-food-north-west-community;2026-09-21;nuevo
A2-048;Frutalis;cadena_valor;mayorista de frutas y verduras Madrid;Espana;Madrid;https://frutalis.es/;Mayorista de frutas y verduras con almacen en Vallecas Madrid, con catalogo nacional e internacional, cadena de frio propia y gestor especializado asignado por cliente.;Suministra a cadenas de supermercados, tiendas de alimentacion, fruterias, restaurantes, catering y colectividades. Almacen en C/ Luis I 47 Nave B Vallecas Madrid.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;info@frutalis.es;email_generico;Mayorista 100 por cien Madrid con cadena de frio y cartera horeca: candidato natural a distribuir microbrotes KM0 en marca blanca y a entrar como cliente-inversor.;Empresa pequena y de informacion economica escasa. Capacidad de ticket probablemente inferior a 20 k EUR.;ninguno;60;B;alta;https://frutalis.es/mayoristas-de-frutas-y-verduras-madrid;https://frutalis.es/;2026-09-21;nuevo
A3-004;Herrecha Inversiones;family_office;sociedad patrimonial de Hortensia Herrero;España;Valencia;-;Sociedad patrimonial de Hortensia Herrero que toma participaciones minoritarias en companias industriales espaniolas y coinvierte en startups del entorno de Lanzadera y Angels.;Coinversion de 400.000 € en FoodVAC (cocina al vacio de alta gama) junto a Angels Capital. Entradas minoritarias en Istobal (22%) y Grupo Malasa (30%).;desconocido;desconocido;equity;si;2025-06;-;-;-;-;intro_calida;Entra en minoritario sin control, exactamente la estructura que piden los fundadores de Rootflow, y ya ha respaldado un proyecto de alimentacion premium.;No tiene web ni canal de entrada publico: requiere intro calida. Opera sobre todo en Valencia. Tickets historicos muy superiores a 100 k€ en industriales.;ninguno;60;B;media;https://capital-riesgo.es/es/articles/herrecha-inversiones-sociedad-patrimonial-de-hortensia-herrero-entra-en-el-accionariado-de-grupo-malasa/;https://elreferente.es/inversiones/angels-capital-invierte-400-000e-en-foodvac/;2026-09-21;nuevo
A4-007;SeedRocket - Club de Inversion;red_angels;aceleradora con club de inversion y campus para business angels;Espana;Madrid;https://www.seedrocket.com/;Primera aceleradora espanola para startups en fase inicial, con club de inversion propio, red de mentores-inversores y el vehiculo 4Founders Capital. Organiza el Campus para Business Angels en Madrid.;Wetaca, startup foodtech, gano el Campus de Emprendedores de SeedRocket, lo que acredita dealflow y apetito del club por proyectos de alimentacion.;desconocido;desconocido;equity;si;2026-09;-;-;-;-;evento;El Campus para Business Angels de Madrid concentra a decenas de angels formados que buscan ticket pequeno y proyecto comprensible: Rootflow se explica en dos minutos y se visita en veinte.;Perfil historico muy TIC y digital. El acceso al club suele pasar por el programa de aceleracion.;ninguno;60;B;alta;https://www.seedrocket.com/2025/05/07/business-angels-espana-ecosistema-inversion-startups/;https://www.seedrocket.com/eventos/campus-para-business-angels-by-seedrocket-14-edicion/;2026-09-21;nuevo
