id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A3-033;Omega Capital;family_office;single family office de Alicia Koplowitz;España;Madrid;-;Vehiculo de inversion de Alicia Koplowitz con cartera de hoteleria de lujo, participaciones cotizadas y fondos.;Sin cartera agroalimentaria. En 2025 compro el 50% restante de Hospes Hotels por unos 125 M€.;desconocido;desconocido;equity;desconocido;2025-06;-;-;-;-;intro_calida;Solo tendria sentido por el componente HORECA de su cartera hotelera como cliente, no como inversor.;DESCARTE POR TICKET: opera en operaciones de nueve cifras. No invierte en seed. Acceso practicamente cerrado.;ninguno;28;C;media;https://familyofficehub.io/blog/what-were-the-top-investments-of-spanish-family-offices-in-2025/;https://allfamilyoffices.com/family-office-madrid;2026-09-21;nuevo
A3-034;Torreal;family_office;single family office de la familia Abello;España;Madrid;https://www.torreal.es/;Sociedad de capital riesgo de la familia Abello con cartera industrial y de servicios y participaciones minoritarias significativas.;Sin cartera agroalimentaria reciente documentada. En 2025 entro en Piovan y subio al 50,8% en Linneo Health.;desconocido;desconocido;equity;si;2025-06;-;-;-;-;intro_calida;Toma minorias en industriales, pero en un rango de tamanio incompatible con esta ronda.;DESCARTE POR TICKET: opera en mid y large cap. Sin actividad seed.;ninguno;28;C;media;https://familyofficehub.io/blog/what-were-the-top-investments-of-spanish-family-offices-in-2025/;https://familyofficehub.io/blog/what-were-the-top-investments-of-spanish-family-offices-in-2025/;2026-09-21;nuevo
A3-035;Corporación Financiera Alba;family_office;holding de inversion de la familia March;España;Madrid;-;Holding cotizado de inversion de la familia March con participaciones significativas en companias cotizadas y no cotizadas.;Sin cartera agroalimentaria reciente documentada. En 2025 invirtio 580 M€ en Nord Anglia Education.;desconocido;desconocido;equity;si;2025-06;-;-;-;-;intro_calida;Ninguno realista por tamanio: mejor entrar por el servicio de coinversion de Banca March.;DESCARTE POR TICKET: operaciones de cientos de millones. Sin seed.;ninguno;26;C;media;https://familyofficehub.io/blog/what-were-the-top-investments-of-spanish-family-offices-in-2025/;https://familyofficehub.io/blog/what-were-the-top-investments-of-spanish-family-offices-in-2025/;2026-09-21;nuevo
A3-036;Pontegadea Inversiones;family_office;single family office de Amancio Ortega;España;A Coruña y Madrid;-;Vehiculo patrimonial de Amancio Ortega centrado en activos inmobiliarios prime, infraestructuras y energia, con horizonte de decadas.;Sin inversiones agroalimentarias ni en pymes operativas.;desconocido;desconocido;desconocido;no;2025-12;-;-;-;-;desconocida;Ninguno.;DEAL-BREAKER: solo activos inmobiliarios e infraestructuras, sin participadas operativas ni venture. Descartar y no volver a buscarlo.;ninguno;16;C;alta;https://familyofficehub.io/blog/what-were-the-top-investments-of-spanish-family-offices-in-2025/;https://allfamilyoffices.com/family-office-madrid;2026-09-21;nuevo
A3-037;Ibervalles;family_office;family office de Valladolid;España;Valladolid;-;Family office castellano con inversiones en hoteleria y activos reales, incluida una joint venture hotelera de 125 M€ en Cascais.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;equity;desconocido;2025-06;-;-;-;-;desconocida;Activo real y tangible en Madrid con retorno contractual, pero sin encaje sectorial ni de fase.;Sin tesis agro ni early stage. Tickets de decenas de millones. Web no verificada.;ninguno;22;C;baja;https://familyofficehub.io/blog/what-were-the-top-investments-of-spanish-family-offices-in-2025/;https://familyofficehub.io/blog/what-were-the-top-investments-of-spanish-family-offices-in-2025/;2026-09-21;nuevo
A3-038;Proaltus Capital Partners;family_office;multi family office boutique con presencia global;España;Madrid;https://www.proaltus.com/;Firma boutique con presencia en Estados Unidos, Espana y Oriente Medio que da acceso a oportunidades de inversion globales a sus familias.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;desconocido;desconocido;2026-06;-;-;-;-;formulario_web;Podria canalizar tickets de familias internacionales interesadas en activos espanoles con retorno contractual.;Sin criterios publicos. Sin evidencia de inversion directa en pymes espanolas ni en agro.;ninguno;27;C;media;https://www.proaltus.com/;https://allfamilyoffices.com/family-office-madrid;2026-09-21;nuevo
A3-039;MdF Family Partners;family_office;multi family office de Madrid;España;Madrid;-;Multi family office madrileno con foco en private equity, inmobiliario y activos iliquidos para grupos familiares.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;equity;desconocido;2026-06;-;-;-;-;formulario_web;Su vertical de activos iliquidos podria acoger un prestamo participativo con kicker como producto de cartera.;Sin tesis agro. Sin evidencia de tickets pequenios ni de seed. Web no verificada en esta investigacion.;ninguno;27;C;baja;https://allfamilyoffices.com/family-office-madrid;https://allfamilyoffices.com/family-office-madrid;2026-09-21;nuevo
A3-040;Siemprelara;family_office;single family office de la familia Lara;España;Madrid;-;Single family office de la familia Lara con inversiones directas multisectoriales.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;equity;desconocido;2026-06;-;-;-;-;intro_calida;Hace inversiones directas y esta en Madrid, pero no hay evidencia de interes agro.;Sin tesis publicada ni canal de entrada. Web no verificada. Requiere verificacion manual.;ninguno;25;C;baja;https://allfamilyoffices.com/family-office-madrid;https://allfamilyoffices.com/family-office-madrid;2026-09-21;nuevo
A3-041;Vissē Capital Partners;family_office;multi family office de Madrid con inversion directa;España;Madrid;-;Multi family office que realiza inversiones directas e indirectas en inmobiliario, mercados de capitales, capital riesgo y entretenimiento.;Sin cartera agroalimentaria. En private equity sus participadas generan mas de 5 M€ de EBITDA anual.;desconocido;desconocido;equity;desconocido;2025-06;-;-;-;-;formulario_web;Hace inversion directa desde Madrid, pero su umbral de tamanio es muy superior.;DESCARTE POR TAMANIO: exige participadas con mas de 5 M€ de EBITDA. Rootflow esta muy por debajo.;ninguno;22;C;alta;https://capital-riesgo.es/es/directory/+viss%c4%93+capital+partners+/;https://capital-riesgo.es/es/directory?category=family-office-general;2026-09-21;nuevo
A3-042;CAPMIRA;family_office;multi family office de Barcelona especializado en real estate y M&A off market;España;Barcelona;https://capmirahg.com/;Multi family office que ensambla operaciones off market de inmobiliario y M&A para empresarios y family offices, con mas de 160 M€ en operaciones hoteleras e inmobiliarias.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;equity;desconocido;2025-06;-;-;-;-;formulario_web;Ninguno relevante: su negocio es inmobiliario y hotelero.;DEAL-BREAKER: solo ladrillo y hoteleria, sin participadas operativas en agro ni venture.;ninguno;20;C;media;https://capmirahg.com/en/;https://venturecapitalarchive.com/blogs/25-active-family-offices-in-spain;2026-09-21;nuevo
A3-043;Boyser;family_office;family office de Barcelona con perfil de innovacion;España;Barcelona;https://boyser.net/;Family office barcelones catalogado como catalizador de innovacion con ticket de referencia en el entorno de 300 k$.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;equity;desconocido;2025-06;-;-;-;-;desconocida;Ticket de referencia moderado y perfil de innovacion.;Informacion procedente de un listado agregador no verificado contra fuente primaria. Requiere verificacion manual antes de contactar.;ninguno;30;C;baja;https://venturecapitalarchive.com/blogs/25-active-family-offices-in-spain;https://venturecapitalarchive.com/blogs/25-active-family-offices-in-spain;2026-09-21;nuevo
A3-044;Meridia Capital;family_office;grupo de inversion fundado por Javier Faus con 1.000 M€ bajo gestion;España;Barcelona;https://www.meridiacapital.com/;Gestora con 1.000 M€ bajo gestion en real assets, real estate, glamping, cuentas de asesoramiento y private equity, con 20 anios en mercados privados en Espana.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;equity;desconocido;2026-06;-;-;-;-;formulario_web;Ninguno relevante por sector y tamanio.;80% de inversores institucionales e internacionales. Tickets de private equity muy superiores. Sin tesis agro.;ninguno;24;C;alta;https://www.meridiacapital.com/;https://www.meridiacapital.com/;2026-09-21;nuevo
A3-045;Artá Capital;family_office;gestora de capital privado del entorno de la familia March;España;Madrid;https://www.artacapital.com/;Gestora de capital privado lider en el mercado iberico, socio activo para crecimiento sostenible, con inversiones y coinversiones en mid market.;Sin cartera agroalimentaria reciente documentada en la informacion publica revisada.;desconocido;desconocido;equity;si;2026-06;Ramón Carné;Socio director;-;-;formulario_web;Hace coinversiones y toma minorias, pero en mid market.;DESCARTE POR TICKET: mid market iberico, muy por encima de 100 k€. Sin seed.;ninguno;26;C;alta;https://www.artacapital.com/;https://www.artacapital.com/;2026-09-21;nuevo
A3-046;Talde Gestión;family_office;gestora vasca de capital privado y deuda privada con base de inversores familiares;España;Bilbao;https://www.talde.com/;Gestora vasca historica con lineas de capital privado y deuda privada, financiada en buena parte por familias e instituciones del Pais Vasco.;Sin cartera agroalimentaria documentada en la informacion publica revisada.;desconocido;desconocido;equity|deuda;desconocido;2026-06;-;-;-;-;formulario_web;Tiene linea de deuda privada, el instrumento que Rootflow propone, aunque en tamanios mayores.;Tickets de capital privado por encima del rango. Bilbao. Sin foco agro.;ninguno;30;C;alta;https://www.talde.com/;https://www.talde.com/;2026-09-21;nuevo
A3-047;Riva y García;family_office;grupo financiero familiar de Barcelona;España;Barcelona;https://www.rivaygarcia.es/;Grupo financiero independiente barcelones con actividad de banca de inversion y gestion patrimonial para familias empresarias.;Sin cartera agroalimentaria documentada en la informacion publica revisada.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;formulario_web;Canal hacia familias empresarias catalanas que buscan activos reales en Espana.;Web corporativa muy limitada, sin informacion de tesis ni de tickets. Requiere verificacion manual.;ninguno;24;C;baja;https://www.rivaygarcia.es/;https://www.rivaygarcia.es/;2026-09-21;nuevo
A3-048;Advisors AM;family_office;multi family office independiente con oficinas en Madrid, Barcelona y Valencia;España;Madrid;https://advisorsam.com/;Multi family office independiente que acompana a familias empresarias y grandes patrimonios integrando inversion, fiscalidad, sucesion y gobierno familiar.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;desconocido;desconocido;2026-06;-;-;-;-;formulario_web;Puede colocar la operacion entre familias clientes atraidas por la deduccion autonomica de Madrid y la Ley 28/2022 de Empresa Emergente.;Es asesor, no inversor: no decide ni compromete capital propio. Fuerte sesgo inmobiliario y hotelero.;ninguno;31;C;alta;https://advisorsam.com/es/family-office-madrid/;https://advisorsam.com/es/family-office-madrid/;2026-09-21;nuevo
A3-049;Diaphanum Valores;family_office;EAF independiente con division de inversiones iliquidas;España;Madrid;https://www.diaphanum.es/;Firma de asesoramiento financiero independiente con oficinas en Madrid, Barcelona, Bilbao, Alicante, Murcia, Burgos y Vigo, con linea especifica de inversiones iliquidas y real estate.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;formulario_web;Su linea de inversiones iliquidas es el formato natural para un prestamo participativo con kicker y TIR objetivo del 33%.;Es asesor independiente, no inversor directo. La decision final es de cada cliente. Sin tesis agro.;ninguno;31;C;alta;https://www.diaphanum.es/;https://www.diaphanum.es/;2026-09-21;nuevo
A3-050;Abante Asesores;banca;gestora y asesora con division especifica de Grupos Familiares;España;Madrid;https://www.abanteasesores.com/;Firma independiente de asesoramiento financiero y gestion de inversiones con division especifica para Grupos Familiares y producto de inversiones alternativas.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;formulario_web;Su division de Grupos Familiares es una puerta a varios family offices madrilenos con un solo interlocutor.;Es asesor, no inversor directo. Producto alternativo canalizado via fondos, no via operaciones individuales de 100 k€.;ninguno;30;C;alta;https://www.abanteasesores.com/;https://www.abanteasesores.com/;2026-09-21;nuevo
A3-051;Welzia Management;family_office;gestora independiente con servicio Oficina Familia;España;Madrid;https://www.welzia.com/;Firma independiente de gestion de activos y asesoramiento patrimonial con servicio especifico Oficina Familia y gestion de sicavs y sociedades.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;formulario_web;Su servicio Oficina Familia agrupa patrimonios madrilenos que pueden sindicar tickets de 20-50 k€.;Su oferta visible es de carteras de fondos, acciones y bonos, no de coinversion directa en pymes.;ninguno;27;C;alta;https://www.welzia.com/;https://www.welzia.com/;2026-09-21;nuevo
A3-052;Tressis;banca;banca privada independiente espanola;España;Madrid;https://www.tressis.com/;Banca privada independiente con planificacion financiera y asesoramiento personalizado para grandes patrimonios.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;tressis@tressis.com;-;email_generico;Canal hacia clientes de banca privada interesados en deducciones fiscales por inversion en empresas de nueva creacion.;Es banca privada, no inversor directo. Sin producto de coinversion en pymes documentado.;ninguno;25;C;alta;https://www.tressis.com/;https://www.tressis.com/;2026-09-21;nuevo
A3-053;Aspain 11;family_office;asesores financieros de Madrid con servicio de family office;España;Madrid;https://www.aspain11.com/;Firma madrilena de asesoramiento financiero con servicio de family office y una asociacion propia dedicada a finanzas y emprendimiento.;Sin cartera agroalimentaria documentada.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;formulario_web;Su vinculo declarado con el emprendimiento facilita presentar una operacion early stage a sus clientes.;Firma pequena de asesoramiento. Sin evidencia de operaciones de coinversion en startups.;ninguno;26;C;media;https://www.aspain11.com/;https://www.aspain11.com/;2026-09-21;nuevo
A3-054;Leanox Impact Ventures;impacto;fondo aleman de impacto coinversor en agricultura de interior en Espana;Alemania;Múnich;-;Fondo de impacto aleman que invierte en proyectos con impacto ambiental medible y ha coinvertido en Espana junto a corporates y family offices.;Coinversor en la ronda de 4,2 M€ de Ekonoke, cultivo hidroponico de lupulo en interior en Espana.;desconocido;desconocido;equity;si;2022-10;-;-;-;-;intro_calida;Ya ha financiado agricultura de entorno controlado en Espana con tesis de huella hidrica y de carbono, el mismo argumento de Rootflow.;Extranjero. Ultima operacion espanola documentada en 2022. Web y datos de contacto no verificados en esta investigacion.;ninguno;42;C;media;https://elreferente.es/inversiones/ekonoke-cierra-ronda-inversion-42m-garantizar-produccion-sostenible-cerveza/;https://sifted.eu/articles/spain-farming-startup-climate-hops;2026-09-21;nuevo
A3-055;Mutua Ventures;cvc;corporate venture de Mutua Madrilena;España;Madrid;-;Brazo de corporate venture de Mutua Madrilena que lidera rondas de startups espanolas en fases de crecimiento.;Sin cartera agroalimentaria documentada. Lidero la ronda de 10 M€ de Mundimoto junto a Orilla Asset Management.;desconocido;desconocido;equity;si;2025-06;-;-;-;-;formulario_web;Inversor madrileno activo, pero sin encaje sectorial ni de fase.;Tickets de varios millones en series A y B. Sin tesis agro ni seed.;ninguno;24;C;media;https://capital-riesgo.es/en/articles/mundimoto-cierra-una-ronda-de-10-millones-liderada-por-mutua-ventures-y-orilla-asset-management/;https://capital-riesgo.es/en/articles/mundimoto-cierra-una-ronda-de-10-millones-liderada-por-mutua-ventures-y-orilla-asset-management/;2026-09-21;nuevo
A3-056;Cabiedes & Partners;angel;vehiculo de inversion familiar de los hermanos Cabiedes;España;Madrid;-;Vehiculo de inversion de los hermanos Cabiedes, historicamente uno de los inversores seed mas activos de Espana, con tickets pequenios en fases muy tempranas.;Aparece en listados de inversores del sector Food and Beverage en Espana, con rango seed declarado desde el entorno de 150 k$.;150000;1500000;equity;si;2025-06;-;-;-;-;intro_calida;Ticket seed compatible y decision historicamente muy rapida, con capacidad de arrastrar a otros angels.;Tesis historicamente digital y de marketplaces, no de activos fisicos. Datos de ticket procedentes de un agregador, no de fuente primaria.;ninguno;44;C;baja;https://shizune.co/investors/food-and-beverage-investors-spain;https://shizune.co/investors/food-and-beverage-investors-spain;2026-09-21;nuevo
A3-057;González Byass;family_office;grupo bodeguero familiar de quinta generacion;España;Jerez de la Frontera (Cádiz);https://www.gonzalezbyass.com/;Grupo bodeguero familiar con marcas en jerez, vino, brandy y destilados, con bodegas en varias denominaciones y presencia internacional propia.;Negocio nuclear agroalimentario: viñedo, bodegas y destilados. Capitulo propio de sostenibilidad en su web corporativa.;desconocido;desconocido;equity;desconocido;2026-06;-;-;-;-;evento;Familia agraria de quinta generacion que entiende ciclos de cultivo largos y producto premium para HORECA, canal donde Rootflow ya vende.;Sin evidencia publica de programa de inversion en terceros ni de family office estructurado. Jerez, no Madrid. Es prospeccion en frio.;ninguno;36;C;media;https://www.gonzalezbyass.com/es;https://www.gonzalezbyass.com/es;2026-09-21;nuevo
A3-058;Bodegas Barbadillo;family_office;grupo bodeguero familiar desde 1821 con tres bodegas;España;Sanlúcar de Barrameda (Cádiz);https://www.barbadillo.com/;Grupo bodeguero familiar bicentenario con las bodegas Barbadillo, Pirineos y Vega Real y una gama amplia de vinos, manzanillas, vermut y vinagres.;Negocio nuclear agroalimentario: viñedo y bodega propios en tres denominaciones. Programa de enoturismo y club de socios propio.;desconocido;desconocido;equity;desconocido;2026-06;-;-;-;-;evento;Familia agraria con marca gourmet y canal HORECA propio: Rootflow encaja como producto complementario de alta gama y como inversion tangible.;Sin evidencia de vehiculo inversor ni de operaciones en terceros. Cadiz, no Madrid. Prospeccion en frio.;ninguno;34;C;media;https://www.barbadillo.com/;https://www.barbadillo.com/;2026-09-21;nuevo
A3-059;Vins i Caves Perelada (familia Suqué Mateu);family_office;grupo familiar vitivinicola y de ocio del Emporda;España;Peralada (Girona);https://www.perelada.com/;Grupo familiar con mas de seis siglos de tradicion vinicola, nueva bodega, viñedos propios, I+D declarado y el complejo Peralada Resort.;Negocio nuclear agroalimentario: vinos de finca y cavas con viñedo propio y area declarada de Filosofia I+D.;desconocido;desconocido;equity;desconocido;2026-06;Javier Suqué;Presidente;-;-;evento;Familia agraria con area de I+D propia y complejo hotelero: doble angulo como inversor y como cliente HORECA premium.;Sin evidencia de programa de inversion en terceros. Girona, no Madrid. Prospeccion en frio.;ninguno;33;C;media;https://www.perelada.com/;https://www.perelada.com/;2026-09-21;nuevo
A3-060;Grupo Osborne;family_office;grupo familiar de bebidas y alimentacion con mas de 250 anios;España;El Puerto de Santa María (Cádiz);https://www.osborne.es/;Grupo familiar historico de bebidas y alimentacion, con vinos, brandies, iberico (Cinco Jotas) y restauracion.;Negocio nuclear agroalimentario con division de iberico y de restauracion propia.;desconocido;desconocido;equity;desconocido;2026-06;-;-;-;-;evento;Tiene restauracion propia y producto gourmet: Rootflow es a la vez proveedor potencial y oportunidad de inversion en una categoria premium emergente.;Web corporativa muy limitada. Sin evidencia de vehiculo inversor propio. Verificar relacion con Sherry Ventures antes de duplicar el contacto.;ninguno;36;C;media;https://www.osborne.es/;https://www.osborne.es/;2026-09-21;nuevo
A3-061;Sherry Ventures;vc;vehiculo de inversion de industriales del entorno de Jerez;España;Cádiz;https://sherry.ventures/;Vehiculo fundado en 2021 por industriales e inversores con experiencia tecnologica, que declara haber invertido 250 M€ en tres anios en companias de innovacion y tecnologia.;Sin cartera agroalimentaria documentada: foco B2B y B2B2C tecnologico. Portfolio con Wallbox, Hastee y FacePhi.;desconocido;desconocido;equity;si;2025-06;-;-;-;-;formulario_web;Origen empresarial jerezano y sensibilidad al producto de la tierra, aunque su tesis declarada es tecnologica.;Tesis tecnologica sin encaje agro. Ya figura en la lista de identificados de Alhambra Venture: no cuenta como nuevo.;ninguno;33;C;alta;https://sherry.ventures/;https://www.eu-startups.com/investor/sherry-ventures/;2026-09-21;ya_identificado
A3-062;Equity4Good (Ship2B);impacto;plataforma de inversion de impacto vinculada a la fundacion Ship2B;España;Barcelona;-;Plataforma de inversion de impacto del ecosistema Ship2B que coinvierte con business angels y family offices en startups de impacto social y ambiental.;Colidero la ronda de 1,07 M€ de Agrosingularity junto a Tech Transfer Agrifood y el family office Tokavi Activos.;desconocido;desconocido;equity;si;2024-06;-;-;-;-;formulario_web;Ya ha coinvertido en foodtech de impacto junto a un family office agro: mismo patron de sindicacion que busca Rootflow.;Ship2B Ventures ya figura entre los identificados de Alhambra Venture. Barcelona. Proceso de seleccion de impacto formal.;ninguno;52;C;media;https://www.webcapitalriesgo.com/agrosingularity-cierra-una-ronda-de-e1m-liderada-por-tech-transfer-agrifood-tokavi-activos-y-equity4good-ship2b/;https://capital-riesgo.es/en/articles/agrosingularity-cierra-cierra-una-ronda-de-1m-liderada-por-tech-transfer-agrifood-tokavi-activos-y-equity4good/;2026-09-21;ya_identificado
A3-063;Foro Capital Pymes;red_angels;foro de inversion que conecta pymes con inversores privados y family offices;España;Barcelona y Madrid;-;Foro de inversion recogido en el directorio de Capital-Riesgo que pone en contacto pymes en crecimiento con inversores privados, business angels y family offices.;Sin foco sectorial agro declarado, pero su formato de foro da acceso directo a family offices.;desconocido;desconocido;equity;si;2026-06;-;-;-;-;evento;Formato de foro presencial: permite presentar Rootflow a varios family offices en una sola sesion dentro del plazo de seis semanas hasta el term sheet.;Ya figura entre los identificados de Alhambra Venture. Requiere seleccion previa y a veces cuota de participacion.;ninguno;50;C;alta;https://capital-riesgo.es/es/directory/foro+capital+pymes+/;https://capital-riesgo.es/es/directory?category=family-office-general;2026-09-21;ya_identificado
A3-064;Keiretsu Forum;red_angels;red global de business angels y family offices con capitulo en Espana;España;Barcelona y Madrid;-;Red internacional de inversores privados y family offices con capitulos en Espana, recogida en el directorio de Capital-Riesgo como inversor early stage.;Sin foco agro declarado. Estructura de due diligence colaborativa entre miembros.;desconocido;desconocido;equity;si;2026-06;-;-;-;-;red_angels;Permite sindicar varios tickets de 20-50 k€ entre miembros, incluidos family offices, hasta completar los 100 k€.;Ya figura entre los identificados de Alhambra Venture. Proceso de screening y due diligence entre pares que puede alargarse mas de seis semanas.;ninguno;50;C;alta;https://capital-riesgo.es/es/directory/keiretsu+forum+/;https://capital-riesgo.es/es/directory?category=family-office-general;2026-09-21;ya_identificado
