id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A2-032;Grupo Isabellas;cadena_valor;grupo de restauracion y hoteles;Espana;Barcelona;https://grupoisabellas.com/;Grupo de restauracion y hoteles con establecimientos en Barcelona, Madrid, Costa Brava y Oporto, con facturacion en el entorno de los 28 millones de euros.;Escalado del grupo hasta 28 millones de euros de facturacion segun entrevista publica a su direccion. Presencia en Madrid.;desconocido;desconocido;desconocido;desconocido;2026-09;Marco Gari;Directivo;https://es.linkedin.com/company/grupoisabellas;-;intro_calida;Grupo en expansion con locales en Madrid: suministro premium KM0 para diferenciar carta y opcion de ticket pequeno como cliente-inversor.;Sede en Barcelona, no en Madrid. Sin historial de inversion en proveedores.;ninguno;54;C;media;https://grupoisabellas.com/en/;https://www.alimarket.es/restauracion/empresa/10035746/grupo-isabella-s;2026-09-21;nuevo
A2-033;Grupo Sagardi;cadena_valor;grupo de restauracion internacional;Espana;Barcelona;https://sagardi.com/;Grupo de restauracion vasca que celebra 25 anos con presencia en seis paises, diez ciudades, catorce marcas y mas de treinta restaurantes, con facturacion anual en el entorno de 55 millones de euros y mas de 1.000 empleados.;Aperturas nacionales e internacionales en curso, ultima inauguracion Sagardi Porto. Restaurantes en Madrid.;desconocido;desconocido;desconocido;desconocido;2026-09;Inaki y Mikel Lopez de Vinaspre;Fundadores;https://es.linkedin.com/company/sagardigroup;reservas@gruposagardi.com;intro_calida;Modelo basado en producto de origen y trazabilidad: microbrotes KM0 Madrid encajan en su relato y abren varios locales de golpe.;Prioridad inversora en aperturas propias. Decision desde Barcelona.;ninguno;52;C;media;https://www.indisa.es/canal-horeca/grupo-sagardi-celebra-25-anos-fuego-lento;https://es.linkedin.com/company/sagardigroup;2026-09-21;nuevo
A2-034;Grupo Dani Garcia;cadena_valor;grupo de restauracion de chef con capital riesgo;Espana;Marbella;https://grupodanigarcia.com/;Grupo de restauracion fundado en 2014 por el chef Dani Garcia, con mas de 20 restaurantes en 6 paises y varios locales en Madrid.;Kharis Capital entro en el capital del grupo en 2024, primera operacion de capital riesgo sobre un chef espanol con estrella Michelin. El grupo ha levantado 47,7 millones de dolares. Crece con inversion propia, joint ventures y licencias.;desconocido;desconocido;desconocido;desconocido;2024-04;Dani Garcia;Fundador y chef;-;-;intro_calida;Grupo con musculo financiero y cultura de deal: producto vivo exclusivo para sus locales de Madrid con co-branding de chef y ticket minoritario.;Con Kharis Capital dentro, cualquier inversion fuera de restauracion pasa por el fondo. Sede en Marbella.;ninguno;50;C;alta;https://www.gastroeconomy.com/2024/04/el-capital-riesgo-toca-por-primera-vez-a-un-chef-espanol-con-estrella-michelin-kharis-entra-en-grupo-dani-garcia/;https://grupodanigarcia.com/en/;2026-09-21;nuevo
A2-035;Serunion (Grupo Elior);cadena_valor;restauracion colectiva lider en Espana;Espana;Barcelona;https://www.serunion.es/;Empresa lider de restauracion colectiva en Espana, integrada en el grupo Elior, con fuerte agenda de innovacion en producto y nutricion.;Proyecto de producto de quinta gama como una de sus principales iniciativas de innovacion y lanzamiento de Nutrilab para habitos saludables en colegios alineado con el RD 315/2025.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Volumen muy alto y agenda de innovacion activa, aunque el encaje real es como cliente de gran formato y no como inversor.;Multinacional con compras centralizadas y precio muy presionado. Microbrotes premium desencajan con su ticket medio por comensal.;ninguno;38;C;media;https://www.serunion.es/es;https://www.aecoc.es/jornadas/serunion-innovacion-que-transforma-la-restauracion-colectiva/;2026-09-21;nuevo
A2-036;Grupo Ausolan;cadena_valor;cooperativa de restauracion colectiva;Espana;Guipuzcoa;https://www.ausolan.com/;Grupo cooperativo de restauracion colectiva situado entre los cinco lideres del sector en Espana junto a Serunion, Compass, Sodexo y Aramark.;Mas de 284 millones de euros de facturacion, 11.000 empleados, unos 2.300 clientes y mas de 260.000 menus diarios, con capital 100 por cien nacional. Renovo su alianza con Platano de Canarias para el suministro semanal de fruta a mas de 1.700 centros escolares en el curso 2025-2026.;desconocido;desconocido;desconocido;desconocido;2025-09;-;-;-;-;email_generico;Ya firma alianzas estructurales con productores: replicar el modelo con una categoria premium y un ticket de entrada en el productor.;Estructura cooperativa y decision colegiada, lenta. Perfil de precio bajo por comensal.;ninguno;42;C;media;https://www.ausolan.com/;https://www.restauracioncolectiva.com/c/operadoras;2026-09-21;nuevo
A2-037;Semillas Fito S.A.;cadena_valor;multinacional espanola de semillas horticolas;Espana;Barcelona;https://www.semillasfito.es/;Multinacional espanola fundada en 1880, una de las lideres en mejora genetica, produccion y distribucion de semillas agricolas y horticolas, con ocho filiales y ventas en mas de 70 paises.;El 65 por ciento de su facturacion procede de exportacion. Negocio integramente horticola y agricola.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Proveedor estrategico de semilla y potencial socio de I+D: Rootflow como banco de pruebas en Madrid de variedades para microbrote con datos de rendimiento reales.;Corporacion familiar grande centrada en genetica, sin historial publico de inversion en explotaciones cliente. Encaje de capital bajo.;ninguno;46;C;alta;https://www.semillasfito.es/es-es/empresa/sobre-nosotros;https://www.semillasfito.com/es-es/empresa/sobre-nosotros/;2026-09-21;nuevo
A2-038;Rocalba S.A.;cadena_valor;productor y distribuidor de semillas horticolas;Espana;Girona;https://www.rocalba.es/;Casa de semillas espanola con catalogo horticola profesional y de aficionado, incluyendo gamas de brotes y germinados.;Catalogo de semillas horticolas y lanzamiento de gama de horticolas y aromaticas presembradas entre capas de papel biodegradable.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Proveedor de insumo critico que puede ver en Rootflow un cliente de volumen creciente y un escaparate tecnico de su semilla para microbrote.;Empresa de semillas, no inversora. El encaje realista es comercial y de codesarrollo, no de capital.;ninguno;42;C;media;https://www.rocalba.es/es/44-horticolas;https://www.rocalba.es/;2026-09-21;nuevo
A2-039;Semillas Batlle S.A.;cadena_valor;casa de semillas con gama de germinados;Espana;Barcelona;https://semillasbatlle.com/;Casa de semillas espanola con gama ecologica que incluye quince variedades de brotes y mezclas ecologicas para germinacion.;Linea especifica de semillas para germinados y brotes dentro de su catalogo ecologico.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Ya comercializa semilla de brotes: acuerdo de suministro preferente y co-marca con un productor profesional que valida su semilla en cultivo intensivo.;Enfoque muy orientado a huerto y jardin domestico. Capacidad e interes inversor no acreditados.;ninguno;38;C;media;https://semillasbatlle.com/en/ecological-seeds/;https://semillasbatlle.com/en/;2026-09-21;nuevo
A2-040;Projar (Comercial Projar S.A.);cadena_valor;fabricante de sustratos profesionales y soluciones de riego;Espana;Valencia;https://projar.es/;Fabricante espanol de sustratos profesionales con mas de 250 mezclas distintas por cultivo y cobertura logistica en toda la peninsula iberica, con soluciones integrales de sustrato y riego para semilleros.;Trabaja con turbas, fibra de coco y fibra de madera. Solucion integral del sustrato al riego para semilleros profesionales. Miembro de APTYS.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Rootflow como showroom de su sustrato y su riego en un proyecto CEA real en Madrid, con referencia comercial y datos de rendimiento por bandeja.;Proveedor industrial sin practica conocida de tomar participaciones. Inversion realista limitada a material en especie o aplazamiento de pago.;ninguno;50;C;alta;https://projar.es/sustratos-profesionales/;https://projar.es/del-sustrato-al-riego-una-solucion-integral-para-los-semilleros-profesionales/;2026-09-21;nuevo
A2-041;Bures Profesional S.A.;cadena_valor;fabricante de tierras sustratos y abonos;Espana;Girona;https://www.burespro.com/;Fabricante espanol de tierras, sustratos de cultivo, abonos y compost organicos, con actividad de sustratos vegetales desde los anos ochenta.;Fabricacion de sustratos de cultivo y compost organicos para agricultura y jardineria. Miembro de APTYS.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Proveedor de sustrato con capacidad de co-desarrollar una mezcla especifica para microbrote hidroponico y usar Rootflow como caso de referencia.;Negocio industrial de volumen, sin senales de actividad inversora en clientes.;ninguno;42;C;media;https://www.burespro.com/en/;https://macetasysustratos.com/aptys/;2026-09-21;nuevo
A2-042;Pelemix Espana;cadena_valor;fabricante de sustratos de fibra de coco;Espana;Alhama de Murcia;http://pelemixspain.com/;Fabricante de sustratos agricolas profesionales en su planta de Alhama de Murcia, con sustratos 100 por cien coco o mezclados con turba, perlita o fertilizante a medida del cliente.;Planta industrial propia en Murcia y sustratos a medida por cliente. Miembro de APTYS.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Sustrato a medida para microbrote y Rootflow como referencia CEA en Madrid para su fuerza comercial.;Filial de grupo internacional de fibra de coco. Ninguna evidencia de inversion en clientes.;ninguno;40;C;media;http://pelemixspain.com/sustratos-profesionales/;https://macetasysustratos.com/aptys/;2026-09-21;nuevo
A2-043;Novagric (Novedades Agricolas S.A.);cadena_valor;ingenieria de invernaderos riego y agricultura vertical;Espana;Almeria;https://novagric.com/;Empresa fundada en 1978, la de mayor proyeccion internacional del sector en Espana, operando en 25 paises con mas de 30.000 m2 de instalaciones de fabricacion de invernaderos, riego, climatizacion y sustratos.;Desarrolla con TECNALIA el proyecto Vertical Sunning de agricultura vertical sin luz artificial, financiado por CDTI y el Ministerio de Ciencia e Innovacion. Sus modulos de cultivo vertical fueron finalistas de los Fruit Attraction Innovation Hub Awards.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Ya invierte en I+D de agricultura vertical con fondos CDTI: Rootflow es un piloto comercial real en Madrid para validar y vender sus modulos de cultivo vertical.;Ingenieria industrial, no inversora financiera. Lo realista es aportacion en especie o financiacion de equipo mas que capital.;ninguno;58;B;alta;https://novagric.com/vertical-sunning-agricultura-vertical-sin-luz-artificial/;https://www.tecnologiahorticola.com/novagric-fruit-attraction/;2026-09-21;nuevo
A2-044;Rufepa Tecnoagro S.L.;cadena_valor;fabricante de invernaderos y proyectos vertical farming llave en mano;Espana;Pilar de la Horadada Alicante;https://www.rufepa.com/;Fabricante de invernaderos con mas de 25 anos de experiencia en proyectos llave en mano, con linea especifica de vertical farming y diseno a medida segun clima, cultivo y presupuesto del inversor.;Colabora con la estadounidense Greensense Farms en el desarrollo e implantacion de proyectos de vertical farming combinados con invernadero.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Su discurso comercial menciona explicitamente el presupuesto del inversor: puede financiar o coinvertir el equipamiento de la nave de 350-432 m2 a cambio de referencia y showroom en Madrid.;Sede en Alicante. Modelo de contratista, no de inversor. Riesgo de que solo ofrezca financiacion de proveedor.;ninguno;56;B;alta;https://www.rufepa.com/invernadero/productos/5/vertical-farming.html;https://www.rufepa.com/about.php;2026-09-21;nuevo
A2-045;J. Huete Greenhouses;cadena_valor;ingenieria de invernaderos y proyectos hidroponicos;Espana;Navarra;https://jhuete.es/;Fabricante de invernaderos e ingenieria que desarrolla proyectos hidroponicos para empresas y productores, integrando estructura, riego, drenaje, clima y estrategia agronomica.;Proyectos hidroponicos para productores con gestion tecnica precisa de agua, nutricion y salud radicular.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;formulario_web;Socio tecnico para el salto de nave: diseno del sistema hidroponico y del clima a cambio de referencia y posible participacion minima.;Enfocado a proyectos de gran superficie desde una hectarea. Rootflow es pequeno para su ticket habitual.;ninguno;46;C;media;https://jhuete.es/fabricante-invernaderos-espana-hectarea/;https://jhuete.es/;2026-09-21;nuevo
A2-046;Signify Iberia (Philips Horticulture LED);cadena_valor;fabricante de iluminacion LED horticola;Paises Bajos;Madrid;https://www.lighting.philips.es/areas-aplicacion/specialist-applications/horticultura;Lider mundial en iluminacion LED horticola con la gama Philips GreenPower y el sistema de control GrowWise, con presencia comercial en Espana.;Proyecto de innovacion LED para Planet Farms, la mayor granja vertical de Europa. Lanzamiento de Philips GrowWise smart spectrum en 2025. Identifica Espana como mercado con ventaja competitiva para iluminacion horticola.;desconocido;desconocido;desconocido;desconocido;2025-09;-;-;-;-;evento;Rootflow como escaparate GrowWise en Madrid: instalacion de referencia CEA visitable para sus prospectos espanoles a cambio de condiciones o aportacion de equipo.;Multinacional cotizada. No invierte tickets de 20-100 k EUR en clientes. Encaje solo como acuerdo de showroom o descuento.;ninguno;36;C;alta;https://www.lighting.philips.es/areas-aplicacion/specialist-applications/horticultura;https://www.lighting.philips.com/application-areas/specialist-applications/horticulture/press-releases/2025/signify-launches-philips-growwise-smart-spectrum;2026-09-21;nuevo
A2-047;Buresinnova S.A.;cadena_valor;distribuidor de LED horticola Valoya en Espana y Portugal;Espana;Barcelona;https://www.buresinnova.com/;Empresa de tecnologia agricola distribuidora en exclusiva para Espana y Portugal de las lamparas LED Valoya desde 2011, fabricante finlandes pionero en LED de cultivo con espectros patentados.;Las luminarias Valoya que distribuye se usan en granjas verticales como Growing Underground en Reino Unido y Agricool en Francia para hoja y fresa.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Rootflow como instalacion de referencia Valoya en Madrid con datos de rendimiento por espectro en microbrote: valor comercial directo para su distribucion iberica.;Distribuidor de tamano medio. Lo mas probable es aportacion de equipo o descuento antes que capital.;ninguno;50;C;media;https://www.buresinnova.com/valoya;https://valoya.com/;2026-09-21;nuevo
A2-048;Frutalis;cadena_valor;mayorista de frutas y verduras Madrid;Espana;Madrid;https://frutalis.es/;Mayorista de frutas y verduras con almacen en Vallecas Madrid, con catalogo nacional e internacional, cadena de frio propia y gestor especializado asignado por cliente.;Suministra a cadenas de supermercados, tiendas de alimentacion, fruterias, restaurantes, catering y colectividades. Almacen en C/ Luis I 47 Nave B Vallecas Madrid.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;info@frutalis.es;email_generico;Mayorista 100 por cien Madrid con cadena de frio y cartera horeca: candidato natural a distribuir microbrotes KM0 en marca blanca y a entrar como cliente-inversor.;Empresa pequena y de informacion economica escasa. Capacidad de ticket probablemente inferior a 20 k EUR.;ninguno;60;B;alta;https://frutalis.es/mayoristas-de-frutas-y-verduras-madrid;https://frutalis.es/;2026-09-21;nuevo
A2-049;Intarcon S.L.;cadena_valor;fabricante espanol de equipos de refrigeracion y frio industrial;Espana;Lucena Cordoba;https://www.intarcon.com/;Primer fabricante espanol de equipos de refrigeracion y frio industrial en aplicaciones alimentarias, con un catalogo de un millar de referencias y mas de 40.000 equipos en servicio en mas de 40 paises.;Equipos de hasta 100 kW y temperaturas de mas 18 a menos 40 grados para camaras frigorificas y salas de trabajo del sector alimentario.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Proveedor natural de la camara frigorifica del CAPEX de la nueva nave: financiacion de proveedor o renting como alternativa a consumir caja de la ronda.;Fabricante industrial, no inversor. Su aportacion realista es financiera indirecta, no equity.;ninguno;44;C;alta;https://www.intarcon.com/empresa/;https://www.intarcon.com/camaras-frigorificas/;2026-09-21;nuevo
A2-050;KIDE S.Coop.;cadena_valor;fabricante de camaras frigorificas paneles y equipos de frio;Espana;Guipuzcoa;https://www.kide.com/;Cooperativa fabricante de camaras frigorificas, panel, puertas y equipos de frio con mas de 50 anos en el sector, que permite centralizar todas las necesidades de frio en un unico proveedor.;Fabricacion integral de panel, puertas y equipos frigorificos para el sector alimentario.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Proveedor unico para la camara frigorifica y el aislamiento de la nave, con posibilidad de acuerdo de pago aplazado ligado al calendario de desembolso de ENISA y SAECA.;Cooperativa industrial sin practica de inversion en clientes. Encaje solo como proveedor con condiciones.;ninguno;42;C;alta;https://www.kide.com/es/;https://www.kide.com/es/camara-frigorifica-industrial/;2026-09-21;nuevo
A2-051;Netafim Iberia;cadena_valor;tecnologia de riego de precision y fertirrigacion;Israel;Riba-roja de Turia Valencia;https://www.netafim.com/;Lider mundial en riego por goteo y el mayor proveedor de sistemas de dosificacion y fertirrigacion, con soluciones para cultivos protegidos y presencia industrial en Valencia.;Soluciones de riego y fertirrigacion para cultivos protegidos en mas de 110 paises, con planta en Riba-roja de Turia.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Socio tecnico de fertirrigacion para el escalado a 2.900 kg mes, con Rootflow como caso de uso CEA urbano en su argumentario de eficiencia hidrica.;Multinacional propiedad de Orbia. Sin encaje como inversor de ticket pequeno.;ninguno;34;C;alta;https://www.netafim.com/en/products-and-solutions/protected-crops/;https://www.netafim.com/en/;2026-09-21;nuevo
A2-052;INFIA Iberica;cadena_valor;fabricante de envases para frutas y hortalizas;Italia;Espana;https://www.poscosecha.com/infia-iberica/envases-innovadores-y-sostenibles-para-el-sector-hortofruticola;Filial iberica de INFIA, lider mundial en envases para frutas y hortalizas y primer productor europeo de cestas de plastico para el sector hortofruticola.;Gama de tarrinas en PP, PET y R-PET 100 por cien reciclado en capacidades de 125 g a 1.000 g, formatos que coinciden con el rango de 5 a 100 g y packs de distribucion de Rootflow.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Co-desarrollo del formato de tarrina viva para microbrote y visibilidad conjunta en Fruit Attraction 2026 como caso de packaging para una categoria nueva.;Filial de grupo italiano. Proveedor puro, sin perfil inversor.;ninguno;34;C;media;https://www.poscosecha.com/infia-iberica/envases-innovadores-y-sostenibles-para-el-sector-hortofruticola;https://fruittoday.com/packaging-entre-rendimiento-sostenibilidad-y-eficiencia/;2026-09-21;nuevo
A2-053;ITC Packaging;cadena_valor;fabricante de envases para IV gama;Espana;Ibi Alicante;https://www.itc-packaging.com/;Fabricante espanol de envases con gama especifica para fruta, verdura y producto de IV gama.;Linea de envases estandar para fruta verdura y IV gama en su catalogo corporativo.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Proveedor de envase para el formato monodosis de emplatado y los packs de distribucion, con desarrollo conjunto de una bandeja viva diferencial.;Proveedor industrial sin perfil inversor. Encaje bajo con la tesis de la ronda.;ninguno;32;C;media;https://www.itc-packaging.com/es/envases-estandar/fruta-verdura-iv-gama/;https://fruittoday.com/packaging-entre-rendimiento-sostenibilidad-y-eficiencia/;2026-09-21;nuevo
A2-054;Germinarte;cadena_valor;productor y distribuidor de microgreens y flores comestibles;Espana;Espana;https://germinarte.es/;Productor espanol de microgreens, flores comestibles y mini verduras para chefs, restaurantes y distribuidores gourmet de toda Europa, con cosecha diaria en invernadero propio.;Trabaja con distribuidores del canal horeca, tiendas gourmet, mayoristas y plataformas de exportacion. Ha desarrollado packaging de brote vivo para alargar la frescura.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Competidor directo con red de distribucion europea: candidato a adquirente estrategico o a acuerdo de complementariedad por zona antes que a inversor.;Competidor directo en la misma categoria. Riesgo de fuga de informacion comercial. Requiere NDA antes de cualquier conversacion.;competidor;40;C;alta;https://germinarte.es/wholesale-supply/;https://germinarte.es/distribucion-horeca/proveedor-de-microgreens-distribucion-horeca/;2026-09-21;nuevo
A2-055;Vivegreens;cadena_valor;productor de microbrotes;Espana;Espana;https://vivegreens.es/;Productor espanol de microbrotes frescos con I+D propio, incluido el sistema de terrario ViveWall que alarga la frescura y permite al chef tener hoja viva en cocina.;Desarrollo propio de sistema de conservacion viva ViveWall para cocinas profesionales.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Competidor con desarrollo propio de producto vivo: posible socio de complementariedad geografica o adquirente, no inversor financiero.;Competidor directo. Solo tiene sentido con NDA y en clave de consolidacion.;competidor;36;C;media;https://vivegreens.es/;https://www.foodswinesfromspain.com/en/food/articles/2025/january/foodie-flora-;2026-09-21;nuevo
A2-056;Gourmet Greens;cadena_valor;productor y distribuidor de microgreens y flores comestibles;Espana;La Senia Tarragona;https://www.gourmetgreens.es/;Empresa dedicada a la produccion y distribucion de microgreens y flores comestibles que distribuye a decenas de establecimientos de toda la costa mediterranea.;Cultivo propio de microgreens y trabajo directo con chefs, food designers y nutricionistas.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Competidor con cobertura mediterranea y ninguna presencia en Madrid: candidato a acuerdo de reparto territorial o a consolidacion.;Competidor directo. Sin capacidad inversora aparente.;competidor;34;C;alta;https://www.gourmetgreens.es/;https://www.hosply.pro/proveedor/gourmet-greens-la-senia-tarragona-7ce882/;2026-09-21;nuevo
A2-057;Microgreens Cultivo Gourmet;cadena_valor;productor de microbrotes microverduras y flores comestibles;Espana;Espana;https://www.hosply.pro/proveedor/microgreens-cultivo-gourmet-espana-683fb3/;Pionero en el mercado espanol de microbrotes, microverduras y flores comestibles desde 2002, con cultivo y distribucion al sector horeca.;Mas de dos decadas en la categoria de microbrote y flor comestible para horeca en Espana.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Operador mas antiguo de la categoria en Espana: referencia de mercado y posible contraparte de consolidacion.;Competidor directo y con mas historia que Rootflow. Informacion corporativa publica limitada.;competidor;32;C;baja;https://www.hosply.pro/proveedor/microgreens-cultivo-gourmet-espana-683fb3/;https://germinarte.es/distribucion-horeca/que-son-los-microgreens/;2026-09-21;nuevo
A2-058;Groots Urban Farming;cadena_valor;operador de agricultura vertical de aromaticas y hoja;Espana;Espana;https://www.groots.eco/;Especialista en agricultura vertical que opera una de las mayores granjas verticales urbanas de Espana produciendo hierbas aromaticas y hoja con sistema hidroponico que ahorra mas del noventa por ciento de agua.;Cerro ronda de financiacion y proyecto de construir siete centros de produccion hasta 2026 segun Alimarket.;desconocido;desconocido;desconocido;desconocido;2025-06;-;-;-;-;evento;Par directo en CEA con acceso a capital: candidato a coinversion, a consolidacion o a compartir aprendizajes de escalado de nave.;Competidor parcial en aromaticas y hoja. Su plan de siete centros lo convierte mas en rival que en inversor.;competidor;40;C;alta;https://www.alimarket.es/alimentacion/noticia/377646/la-especialista-en-agricultura-vertical-groots-cierra-ronda-y-proyecta-construir-siete-centros-de-produccion-hasta-2026;https://www.groots.eco/;2026-09-21;nuevo
A2-059;Ekonoke;cadena_valor;operador CEA de cultivo hidroponico en entorno controlado;Espana;Madrid;https://www.ekonoke.com/;Empresa madrilena fundada en 2016 especializada en cultivo hidroponico de lupulo en entorno 100 por cien controlado, con mas de 4 millones de euros levantados y SIEMENS como socio tecnologico oficial.;Opera una granja indoor piloto bajo contrato a 20 anos que suministra lupulo para produccion de cerveza en el noroeste de Espana. Planea levantar financiacion a comienzos de 2027 para escalar a una instalacion de 10.000 m2.;desconocido;desconocido;desconocido;desconocido;2026-09;Ines Sagrario;CEO y cofundadora;https://es.linkedin.com/company/ekonoke;-;intro_calida;Par CEA madrileno que no compite en categoria: fuente de intros a sus propios inversores y de aprendizaje sobre contratos de suministro a largo plazo.;No es inversora, es startup en busca de capital. El valor es de red y de referencia, no de ticket.;ninguno;40;C;alta;https://agfundernews.com/ekonoke-harnesses-indoor-hops-farming-to-safeguard-beer-brewers-supply-chains;https://sifted.eu/articles/spain-farming-startup-climate-hops;2026-09-21;nuevo
A2-060;L and M Exotic Fruits;cadena_valor;importador mayorista de fruta exotica premium;Espana;Espana;https://luzmeloexoticfruits.com/;Importador y distribuidor mayorista de frutas exoticas premium desde 2017, con distribucion de mangostino, pitahaya y gulupa en toda Espana y Europa.;Especializacion en producto exotico premium para canal gourmet y horeca con cobertura nacional y europea.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Cartera de clientes gourmet que ya paga sobreprecio por producto diferencial: microbrotes KM0 como complemento de gama sin competir con su surtido.;Importador puro, margen de intermediacion. Capacidad inversora sin verificar.;ninguno;50;C;media;https://luzmeloexoticfruits.com/;https://www.europages.es/empresas/espa%C3%B1a/frutas-exoticas.html;2026-09-21;nuevo
A2-061;Frutas Los Cursos;cadena_valor;comercializador de frutas tropicales;Espana;Costa Tropical Granada;https://www.europages.es/empresas/espa%C3%B1a/frutas-tropicales.html;Comercializador lider de frutas tropicales en Espana y a nivel internacional con mas de 35 anos de experiencia, con base en la Costa Tropical de Granada.;Mas de 35 anos comercializando tropical con presencia internacional.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;email_generico;Operador con musculo en producto de nicho de alto valor: microbrotes como segunda categoria premium con produccion KM0 en Madrid.;Fuera de Madrid y centrado en tropical de campo. Informacion corporativa verificada solo via directorios. Confianza baja.;ninguno;40;C;baja;https://www.europages.es/empresas/espa%C3%B1a/frutas-tropicales.html;https://empresite.eleconomista.es/Actividad/FRUTAS-EXOTICAS/;2026-09-21;nuevo
A2-062;Hosply.pro;cadena_valor;directorio y marketplace de proveedores horeca;Espana;Madrid;https://www.hosply.pro/;Directorio profesional de proveedores horeca con fichas por ciudad y categoria, incluida la de microgreens, y 59 proveedores verificados listados en Madrid con distintivos como KM0.;Lista y clasifica proveedores horeca de Madrid incluyendo productores de microgreens y distribuidores de fresco.;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;formulario_web;Canal de captacion de leads horeca en Madrid y mapa actualizado de competidores y distribuidores de la categoria.;Es un directorio, no un inversor. Valor solo de prospeccion.;ninguno;28;C;alta;https://www.hosply.pro/;https://www.hosply.pro/ciudad/madrid/;2026-09-21;nuevo
