id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A1B-031;Bonnysa Agroalimentaria S.A.;industrial_agro;grupo_familiar_hortofruticola;Espana;San Juan de Alicante Alicante;https://www.bonnysa.es;Grupo familiar fundado en 1956 con 600 hectareas propias en Alicante Murcia Almeria y Tenerife y siete centros de envasado. Referente declarado en productos de innovacion de IV y V gama. Es el perfil exacto de familiar con categoria de innovacion ya montada y propiedad concentrada;Hortalizas y fruta fresca mas IV y V gama. 600 hectareas propias y centros de envasado en Alicante Sevilla y Tenerife;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;https://es.linkedin.com/company/bonnysa-agroalimentaria;-;evento;Bonnysa ya tiene division de innovacion en IV y V gama. Rootflow le da la categoria de microbrotes llave en mano con marca blanca y KM 0 desde Madrid. Expone en Fruit Attraction en las proximas semanas;Ventas cayeron un 2,22 por ciento entre 2024 y 2025 lo que puede frenar apetito inversor;ninguno;80;A;alta;https://www.iberinform.es/empresa/379642/bonnysa-agroalimentaria;https://www.proexport.es/empresas/;2026-09-21;nuevo
A1B-032;Jimbofresh International S.L.L.;industrial_agro;grupo_familiar_hortofruticola;Espana;La Union Murcia;https://www.jimbofresh.com;Grupo familiar que supera los 100 M EUR tras crecer cerca del 50 por ciento en dos anos y esta controlado por una sola persona fisica a traves de Jimbo Corporate. Control unipersonal significa decision en dias no en meses. Ya tiene filiales propias Ventafresh Agricola Jimbo y Volcano;Melon y sandia marca Jimbee. Mas de 60.000 t comercializadas y mas de 100 M EUR de ventas;desconocido;desconocido;equity;desconocido;2026-09;Miguel Angel Jimenez Bosque;Accionista de control via Jimbo Corporate;-;-;evento;Control unipersonal y experiencia creando filiales. Rootflow es un ticket de calderilla para Jimbofresh que le abre categoria gourmet y canal HORECA Madrid. Contacto inmediato en Fruit Attraction;Negocio muy estacional de melon y sandia;ninguno;81;A;alta;https://elnuevodigitalmurcia.es/art/7761/jimbofresh-aumenta-sus-ventas-cerca-de-un-50-en-dos-anos-y-supera-los-100-m;https://empresite.eleconomista.es/JIMBOFRESH-INTERNATIONAL.html;2026-09-21;nuevo
A1B-033;Melones El Abuelo S.L.;industrial_agro;grupo_familiar_hortofruticola;Espana;Torre Pacheco Murcia;https://www.meloneselabuelo.com;Empresa familiar de tres generaciones de agricultores con vision declarada de negocio a largo plazo y sostenibilidad. Patrono de la Fundacion Ingenio lo que muestra disposicion a financiar proyectos de sector;Melon y sandia. Tres generaciones de agricultores y patrono de la Fundacion Ingenio;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;https://www.linkedin.com/company/meloneselabuelo;-;evento;Familia con horizonte largo y ya financia iniciativas sectoriales via Fundacion Ingenio. Rootflow es diversificacion fuera de la estacionalidad del melon con producto de 39 EUR por kilo;Estacionalidad fuerte y sin cifra publica de facturacion;ninguno;70;B;alta;https://fundacioningenio.com/agromark-jimbofresh-widhoc-y-melones-el-abuelo-patronos-de-fundacion-ingenio-premiados-por-diario-del-campo/;https://www.proexport.es/empresas/;2026-09-21;nuevo
A1B-034;Agromark O.P. S.L.;industrial_agro;grupo_familiar_hortofruticola;Espana;Fuente Alamo Murcia;https://www.agromark.es;Organizacion de productores murciana asociada a Proexport y patrona de la Fundacion Ingenio. Perfil de empresa de tamano medio con gestion familiar y proyeccion en retail europeo;Brocoli hortalizas y melon. Organizacion de productores asociada a Proexport y patrona de Fundacion Ingenio;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Agromark ya financia proyectos sectoriales y expone en Fruit Attraction Madrid;Sin cifra publica de facturacion reciente;ninguno;66;B;alta;https://fundacioningenio.com/agromark-jimbofresh-widhoc-y-melones-el-abuelo-patronos-de-fundacion-ingenio-premiados-por-diario-del-campo/;https://www.iberinform.es/empresa/2443125/organizacion-de-productores-agromark;2026-09-21;nuevo
A1B-035;Kernel Export S.L.;industrial_agro;grupo_familiar_hortofruticola;Espana;Torre Pacheco Murcia;https://www.kernelexport.es;Exportadora hortofruticola murciana de gestion familiar asociada a Proexport con fuerte posicion en lechuga y brocoli para retail europeo. Tamano medio-alto y decision concentrada;Lechuga brocoli y hortaliza de hoja. Empresa asociada de Proexport;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Kernel ya trabaja hoja y baby leaf para retail. El microbrote es el escalon premium de la misma familia de producto. Rootflow lo aporta sin CAPEX;Sin cifra publica de facturacion verificada;ninguno;65;B;media;https://www.proexport.es/category/empresas/kernel-export-s-l/;https://www.proexport.es/empresas/;2026-09-21;nuevo
A1B-036;Fruca Marketing S.L.U.;industrial_agro;grupo_familiar_hortofruticola;Espana;Fuente Alamo Murcia;https://www.fruca.es;Comercializadora y distribuidora de hortaliza fresca y citricos asociada a Proexport. Estructura de empresa media con decision concentrada y clientes de retail internacional;Hortalizas frescas y citricos. Empresa asociada de Proexport con sede en Fuente Alamo;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Contacto directo en el stand de Proexport en Fruit Attraction Madrid;Sin datos publicos de inversiones en terceros;ninguno;61;B;media;https://www.proexport.es/category/empresas/fruca-marketing-s-l/;https://empresite.eleconomista.es/FRUCA-MARKETING.html;2026-09-21;nuevo
A1B-037;Verdimed S.A.;industrial_agro;grupo_familiar_hortofruticola;Espana;San Javier Murcia;https://www.verdimed.es;Productora y exportadora murciana asociada a Proexport con mas de 100 reuniones con importadores y supermercados en Fruit Logistica 2025. Maquinaria comercial activa y propiedad concentrada;Hortalizas de hoja y brassicas. Empresa asociada de Proexport con actividad comercial internacional intensa;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Verdimed tiene canal abierto con retail europeo donde el microbrote premium ya es categoria;Sin cifra publica de facturacion;ninguno;63;B;media;https://www.proexport.es/empresas/;https://www.murciadiario.com/actualidad-economica/empresas/proexport/20260917134449149314.html;2026-09-21;nuevo
A1B-038;Hortiberia S.A.;industrial_agro;grupo_familiar_hortofruticola;Espana;San Pedro del Pinatar Murcia;https://hortiberia.es;Productora y exportadora murciana asociada a Proexport con relato corporativo de empresa de raices familiares y foco en calidad. Expositora en Fruit Attraction;Hortalizas frescas de Murcia. Empresa asociada de Proexport presente en Fruit Attraction 2026;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Categoria nueva sin CAPEX para su catalogo de fresco;Sin datos financieros publicos verificados;ninguno;58;B;media;https://hortiberia.es/en/who-we-are/;https://www.proexport.es/empresas/;2026-09-21;nuevo
A1B-039;Agricola Santa Eulalia S.L.;industrial_agro;grupo_familiar_hortofruticola;Espana;Totana Murcia;https://www.agricolasantaeulalia.com;Productora murciana asociada a Proexport con presencia en Fruit Attraction. Perfil de empresa familiar de tamano medio;Hortalizas de Totana. Empresa asociada de Proexport presente en Fruit Attraction 2026;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Contacto directo en Madrid durante Fruit Attraction;Sin datos financieros publicos;ninguno;53;C;media;https://www.proexport.es/empresas/;https://www.murciadiario.com/actualidad-economica/empresas/proexport/20260917134449149314.html;2026-09-21;nuevo
A1B-040;Peregrin S.A.;industrial_agro;grupo_familiar_hortofruticola;Espana;Alhama de Murcia Murcia;https://www.peregrin.es;Grupo familiar murciano de larga trayectoria asociado a Proexport con lineas de fruta y hortaliza y presencia en Fruit Attraction;Fruta de hueso y hortalizas. Empresa asociada de Proexport presente en Fruit Attraction 2026;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Complemento gourmet para su cartera de fruta;Sin datos financieros publicos verificados;ninguno;54;C;media;https://www.proexport.es/empresas/;https://www.murciadiario.com/actualidad-economica/empresas/proexport/20260917134449149314.html;2026-09-21;nuevo
A1B-041;Campolor S.L.;industrial_agro;grupo_familiar_hortofruticola;Espana;Lorca Murcia;https://www.campolor.com;Empresa hortofruticola lorquina que se asocio recientemente a Proexport. Entrada reciente en la asociacion indica fase de crecimiento y apertura;Hortalizas de Lorca. Asociacion reciente a Proexport junto a Agricola Marvic y Cuadraspania;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Empresa en fase expansiva y por tanto mas receptiva a categorias nuevas;Sin datos financieros publicos y tamano a verificar;ninguno;54;C;media;https://www.proexport.es/empresas/;https://valenciafruits.com/campolor-agricola-marvic-y-cuadraspania-se-asocian-a-proexport/;2026-09-21;nuevo
A1B-042;Frutas Esther S.A.;industrial_agro;grupo_familiar_hortofruticola;Espana;El Ejido Almeria;https://www.frutasesther.es;Empresa familiar con casi 40 anos y 1.900 hectareas propias en Almeria Granada y Murcia. Referencia en lechuga lo que la coloca en la misma familia de producto que la hoja baby y el microbrote;Lechuga y hortalizas. 1.900 hectareas de cultivo propio en Almeria Granada y Murcia;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Frutas Esther es lider en lechuga. El microbrote es el escalon premium de la hoja. Rootflow lo aporta montado y con entrega en 24-48 h en Madrid;Sin cifra publica de facturacion ni historial de inversiones en terceros;ninguno;67;B;media;https://www.elespanol.com/invertia/empresas/20260919/grandes-horticultura-almeriense-crecen-doble-digito-unica-lidera-meur-negocio/1003744388437_0.html;https://www.coexphal.es/organizacion/asociados/;2026-09-21;nuevo
A1B-043;Biosabor S.A.T.;industrial_agro;productor_ecologico;Espana;Nijar Almeria;https://www.biosabor.com;Productora almeriense 100 por cien ecologica asociada a Coexphal con planta de gazpachos y cremas propia. Ya dio el salto de fresco a transformado lo que demuestra apetito por categorias nuevas;Hortaliza ecologica y gazpachos. Empresa asociada a Coexphal;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Biosabor ya sumo una linea de transformado a su fresco. Rootflow le anade microbrotes premium con el mismo relato de salud y sostenibilidad;Sin cifra publica de facturacion verificada;ninguno;63;B;media;https://www.coexphal.es/organizacion/asociados/;https://www.biosabor.com;2026-09-21;nuevo
A1B-044;Nufri S.A.T.;industrial_agro;grupo_familiar_hortofruticola;Espana;Mollerussa Lleida;https://www.nufri.com;Grupo familiar leridano con mas de cuatro decadas y mas de 260 M EUR de facturacion. Integrado desde el campo hasta el zumo concentrado y proveedor de Mercadona. Familiar mas integracion vertical;Manzana pera y zumos. Mas de 260 M EUR de facturacion y proveedor de cadenas nacionales;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Nufri ya integro campo industria y marca y puede sumar una categoria fresca premium;Foco en fruta de pepita y zumo industrial lejos del gourmet;ninguno;64;B;media;https://www.elespanol.com/reportajes/20221111/proveedores-citricos-mercadona-vienen-naranjas-mandarinas-limones/717428608_0.html;https://www.nufri.com;2026-09-21;nuevo
A1B-045;Fontestad S.A.;industrial_agro;grupo_familiar_hortofruticola;Espana;Museros Valencia;https://fontestad.com;Empresa familiar citricola valenciana con mas de 150 M EUR de facturacion y prestigio reconocido en manipulado y distribucion. Propiedad concentrada en la familia Fontestad;Citricos. Mas de 150 M EUR de facturacion y proveedor de grandes cadenas;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Diversificacion fuera del citrico estacional con producto de altisimo valor por kilo;Monocultivo citrico y sin evidencia publica de tomar participaciones;ninguno;64;B;media;https://fontestad.com/en/;https://www.elespanol.com/reportajes/20221111/proveedores-citricos-mercadona-vienen-naranjas-mandarinas-limones/717428608_0.html;2026-09-21;nuevo
A1B-046;Frutinter S.L.;industrial_agro;grupo_familiar_hortofruticola;Espana;Vila-real Castellon;https://www.frutinter.com;Empresa familiar de la familia Uso Prades que supero los 120 M EUR y opera 50.000 metros cuadrados de instalaciones con citricos de Valencia Murcia y Andalucia. Familia identificada y propiedad concentrada;Citricos. Mas de 120 M EUR de facturacion y 50.000 metros cuadrados de instalaciones;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;https://www.linkedin.com/company/frutinter;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Familia identificable y decision corta. Diversificacion hacia fresco premium no estacional;Sector citrico con margenes ajustados y sin historial inversor conocido;ninguno;65;B;media;https://www.iberinform.es/empresa/226655/frutinter;https://www.linkedin.com/company/frutinter;2026-09-21;nuevo
A1B-047;Grupo Martinavarro;industrial_agro;grupo_familiar_hortofruticola;Espana;Almazora Castellon;https://www.martinavarro.es;Grupo nacido en 1946 de la union de las familias Martinavarro Ballester y Dealbert. Cadena completa desde I+D y cultivo hasta logistica y distribucion a supermercados europeos. Precedente historico de union de familias en una sociedad comun;Citricos frescos. Grupo integrado con I+D cultivo recoleccion confeccion logistica y distribucion;desconocido;desconocido;equity;desconocido;2025-12;-;-;-;-;formulario_web;Grupo que nacio precisamente de unir familias en una sociedad. Rootflow ofrece una entrada minoritaria en microbrotes premium con estructura sin cesion de control;Estructura de grupo con varias familias lo que puede alargar la decision;ninguno;63;B;media;https://guiaempresas.universia.es/MARTINAVARRO-CASTELLON.html;https://www.elespanol.com/reportajes/20221111/proveedores-citricos-mercadona-vienen-naranjas-mandarinas-limones/717428608_0.html;2026-09-21;nuevo
A1B-048;Frutas Candil S.L.;cadena_valor;mayorista_familiar_madrid;Espana;Madrid;https://frutascandil.com;Mayorista familiar fundado en 1975 presente en Mercamadrid y Mercabarna y descrito como uno de los mas modernos e innovadores del sector. Madrid capital y canal HORECA directo. Geografia perfecta y decision familiar corta;Distribucion mayorista de frutas y hortalizas. Presencia simultanea en Mercamadrid y Mercabarna;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Rootflow ya tiene acuerdo de consignacion en borrador en Mercamadrid. Para Candil es marca blanca de microbrotes KM 0 con entrega en 24-48 h y sin stock muerto. Ademas es socio comercial y financiero a la vez;Mayorista con margen fino y menos capacidad de ticket que un productor grande;ninguno;76;A;media;https://frutascandil.com/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1B-049;Grupo LC Hortofruticola;cadena_valor;mayorista_familiar_madrid;Espana;Madrid;https://www.grupolc.es;Grupo hortofruticola con representacion en Mercamadrid especializado en importacion y exportacion. Base en Madrid lo que maximiza el encaje geografico y logistico con Rootflow;Importacion exportacion y distribucion de frutas y hortalizas desde Mercamadrid;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;KM 0 real en Madrid con entrega en 24-48 h desde cosecha. Para un operador de Mercamadrid es producto vivo sin merma y con marca blanca propia;Negocio de importacion con margen de intermediacion y sin historial inversor conocido;ninguno;70;B;media;https://www.grupolc.es/nosotros/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1B-050;Guillen Merca S.L.;cadena_valor;mayorista_familiar_madrid;Espana;Madrid;https://guillenmerca.es;Mayorista madrileno de frutas y hortalizas que vende explicitamente al sector de la hosteleria ademas de a mayoristas y almacenes. Canal HORECA Madrid que es exactamente el cliente de Rootflow;Distribucion mayorista en Madrid a mayoristas almacenes distribuidores y canal hosteleria;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Su cliente es el mismo que el de Rootflow. Entrada como proveedor exclusivo de microbrotes KM 0 mas participacion minoritaria. Ticket pequeno y decision de propietario;Tamano probablemente por debajo del rango objetivo de 20 a 300 M EUR;ninguno;68;B;media;https://guillenmerca.es/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1B-051;Verdefrut;cadena_valor;mayorista_familiar_madrid;Espana;Madrid;https://verdefrut.es;Distribuidor de frutas y verduras desde Mercamadrid a toda Espana con mas de 300 referencias. Amplitud de catalogo y base en Madrid;Distribucion de frutas y verduras desde Mercamadrid con mas de 300 referencias;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Con 300 referencias le falta la de microbrotes. Rootflow la aporta en KM 0 con marca blanca y entrega en 24-48 h;Sin datos financieros publicos y capacidad de ticket a verificar;ninguno;66;B;media;https://verdefrut.es/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1B-052;Huercasa Grupo;industrial_agro;quinta_gama_familiar;Espana;Sanchonuno Segovia;https://www.huercasa.com;Empresa familiar de 45 anos lider en V gama vegetal con mas de 70 M EUR y una inversion de mas de 20 M EUR entre 2025 y 2027 para la mayor fabrica de maiz dulce de Europa. Tiene centro de innovacion propio Cocina de Ideas donde analiza tendencias y crea productos nuevos;Vegetales de V gama cocidos y envasados. Mas de 70 M EUR y 20 M EUR de inversion industrial en curso;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Huercasa invierte activamente y tiene centro de innovacion para categorias nuevas. Rootflow le da la categoria de microbrotes frescos premium ya montada en Madrid con marca blanca y sin CAPEX;Su negocio es vegetal cocido de larga vida frente al producto vivo de Rootflow;ninguno;79;A;alta;https://revistamercados.com/huercasa-mayor-fabrica-maiz-dulce-europa/;https://www.diariodevalladolid.es/castilla-y-leon/161102/11479/huercasa-invierte-10-millones-valladolid-segovia-apuntalar-impulso-exportador.html;2026-09-21;nuevo
A1B-053;Fruselva Global S.A. MaserGrup;industrial_agro;quinta_gama_familiar;Espana;La Selva del Camp Tarragona;https://www.fruselva.com;Grupo familiar catalan de V gama y nutricion infantil que paso de 59 a mas de 80 M EUR y proyecto 120 M EUR. Compro el grupo Costa Concentrados Levantinos lo que es evidencia directa de capacidad y voluntad de adquirir companias;Zumos nectares y bebidas nutricionales de V gama. Mas de 80 M EUR y adquisicion de Costa Concentrados Levantinos;desconocido;desconocido;equity;desconocido;2024-12;-;-;-;-;formulario_web;Fruselva ya compra empresas. Rootflow es una entrada minoritaria barata en microbrotes premium con capacidad montada en Madrid y marca blanca lista;Su nucleo es bebida y nutricion infantil no fresco vivo;ninguno;75;A;alta;https://www.bioecoactual.com/2023/12/21/masergrup-fruselva-adquiere-el-grupo-alimentario-costa-concentrados-levantinos/;https://infonif.economia3.com/ficha-empresa/fruselva-spain-sa;2026-09-21;nuevo
A1B-054;Foodiverse Grupo Alimentario Citrus;industrial_agro;cuarta_gama_grupo;Espana;Riba-roja del Turia Valencia;https://foodiverse.com;Matriz de Verdifresh Agromediterranea Alnut y Mesturados Canarios con plantas en Espana Alemania Italia y Suiza. Historial de crecimiento por integracion de companias y centro de innovacion agronomica CIAM propio;IV y V gama vegetal. Mas de 300 M EUR de ingresos combinados y centro de innovacion agronomica CIAM;desconocido;desconocido;equity;desconocido;2025-12;-;-;-;-;formulario_web;Foodiverse ya compra e integra companias y tiene centro de innovacion. Rootflow es la entrada rapida en microbrotes antes de que la categoria se cierre;Su filial Verdifresh ya esta mapeada por otro agente. Grupo grande con comite de inversion formal;ninguno;64;B;alta;https://foodiverse.com/en/about/;https://valenciaplaza.com/grupo-alimentario-citrus-matriz-de-verdifresh-aumenta-su-facturacion-un-6-2;2026-09-21;nuevo
A1B-055;Agromediterranea Hortofruticola S.L.U.;industrial_agro;cuarta_gama_grupo;Espana;Dolores de Pacheco Murcia;https://foodiverse.com;Brazo agricola y de IV gama del grupo Foodiverse en Murcia con mas de 2.900 hectareas y mas de 800 referencias desde un solo centro. Capacidad operativa enorme en hoja y ensalada;IV gama vegetal. Mas de 2.900 hectareas de cultivo y mas de 800 referencias producidas en Dolores de Pacheco;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Con 800 referencias de hoja le falta el microbrote premium. Rootflow lo aporta desde Madrid en 24-48 h. Contacto en Fruit Attraction;Depende del comite del grupo Foodiverse cuya filial Verdifresh ya esta mapeada;ninguno;60;B;alta;https://www.proexport.es/portfolio/agromediterranea-grupo-foodiverse/;https://foodiverse.com/en/about/;2026-09-21;nuevo
A1B-056;Vegetales Linea Verde Navarra;industrial_agro;cuarta_gama_grupo;Espana;Fuente Alamo Murcia;https://www.lineaverde.es;Filial espanola del grupo italiano La Linea Verde con 103 M EUR en 2025 y crecimiento del 4 por ciento impulsado por IV gama y refrigerados que son el 75 por ciento de sus ventas;IV gama ensaladas y refrigerados. 103 M EUR en 2025 con IV gama y refrigerados al 75 por ciento de ventas;desconocido;desconocido;desconocido;desconocido;2026-06;-;-;-;-;formulario_web;El lider de la categoria ya ha lanzado microbrotes. Rootflow ofrece a Linea Verde la entrada inmediata con capacidad montada en Madrid y sin CAPEX;Filial de grupo italiano lo que anade un escalon de decision en Italia;ninguno;62;B;alta;https://www.retailactual.com/noticias/20260616/vegetales-linea-verde-facturacion;https://www.proexport.es/empresas/;2026-09-21;nuevo
A1B-057;Kettle Produce Espana S.L.;industrial_agro;cuarta_gama_grupo;Espana;Murcia;https://www.kettleproduce.com;Filial espanola del procesador britanico Kettle Produce asociada a Proexport. Sala de procesado de hoja y vegetal preparado con cliente retail UK;Procesado de vegetal fresco y IV gama. Empresa asociada de Proexport presente en Fruit Attraction 2026;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;El retail britanico ya vende microbrotes. Rootflow es proveedor KM 0 y socio para la gama premium en Espana;Filial de grupo extranjero con decision en Reino Unido;ninguno;52;C;media;https://www.proexport.es/empresas/;https://www.murciadiario.com/actualidad-economica/empresas/proexport/20260917134449149314.html;2026-09-21;nuevo
A1B-058;Natveg S.L.;industrial_agro;cuarta_gama_grupo;Espana;Murcia;https://www.natveg.es;Empresa murciana de vegetal procesado asociada a Proexport y expositora en Fruit Attraction 2026. Perfil de sala de procesado de tamano medio;Vegetal procesado y IV gama. Empresa asociada de Proexport presente en Fruit Attraction 2026;desconocido;desconocido;desconocido;desconocido;2026-09;-;-;-;-;evento;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Microbrotes como referencia premium para su gama de procesado;Sin datos financieros publicos;ninguno;55;B;media;https://www.proexport.es/empresas/;https://www.murciadiario.com/actualidad-economica/empresas/proexport/20260917134449149314.html;2026-09-21;nuevo
A1B-059;Grupo Riberebro The Real Green Food Company;industrial_agro;quinta_gama_familiar;Espana;Alfaro La Rioja;https://www.riberebro.com;Grupo que reune el patrimonio de tres empresas familiares con mas de doscientos anos de historia conjunta en conservas champinon y legumbre cocida. Historial explicito de integrar companias familiares;Conservas vegetales champinon y legumbre cocida. Grupo formado por integracion de tres empresas familiares;desconocido;desconocido;equity;desconocido;2025-12;-;-;-;-;formulario_web;Grupo construido integrando familias y ya trabaja champinon. Rootflow anade la categoria de vegetal vivo premium con capacidad montada en Madrid;Nucleo en conserva de larga vida muy lejos del producto vivo;ninguno;58;B;media;https://www.riberebro.com;https://procesos.intiasa.es/0AppAgroindustrial/?request=agroindustrias&agro=25;2026-09-21;nuevo
A1B-060;Conservas El Cidacos S.A.;industrial_agro;quinta_gama_familiar;Espana;Autol La Rioja;https://www.cidacos.com;Empresa familiar de 1940 en tercera generacion con historial claro de adquisiciones incluida una compania en Peru una fabrica en China y Seprolesa en legumbre. Familiar con musculo de M&A demostrado;Conservas vegetales y legumbre cocida. Tercera generacion familiar y adquisiciones en Peru China y Espana;desconocido;desconocido;equity;desconocido;2025-12;-;-;https://es.linkedin.com/company/conservas-cidacos;-;formulario_web;Cidacos compra companias cuando ve una categoria. Rootflow es un ticket minusculo para entrar en microbrotes premium frescos con estructura sin cesion de control;Nucleo en conserva y legumbre lejos del fresco de HORECA;ninguno;66;B;alta;https://www.cidacos.com/?lang=en;https://es.linkedin.com/company/conservas-cidacos;2026-09-21;nuevo
A1B-061;Conservas Virto S.A.;industrial_agro;quinta_gama_familiar;Espana;Azagra Navarra;https://www.virto.es;Empresa familiar de Calahorra y Azagra con mas de 50 anos en conservas y congelado vegetal. Propiedad familiar concentrada y decision corta;Conservas y congelado vegetal. Mas de 50 anos de trayectoria familiar;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Diversificacion desde el vegetal conservado hacia el vegetal vivo de alto margen;Categoria de conserva y congelado muy alejada del fresco vivo;ninguno;55;B;media;https://www.proveedores.com/proveedores/conservas-virto/;https://procesos.intiasa.es/0AppAgroindustrial/?request=agroindustrias&agro=25;2026-09-21;nuevo
A1B-062;Industrias Alimentarias de Navarra IAN Carretilla;industrial_agro;quinta_gama_grupo;Espana;Villafranca Navarra;https://www.iangroup.es;Grupo navarro de V gama vegetal con marca Carretilla y fuerte presencia en platos preparados vegetales y legumbre cocida. Referencia industrial del norte;V gama vegetal y platos preparados. Marca Carretilla y planta en Villafranca Navarra;desconocido;desconocido;desconocido;desconocido;2025-12;-;-;-;-;formulario_web;Microbrotes premium se profesionaliza y los grandes entran. Rootflow da entrada inmediata con capacidad y know-how ya montados en Madrid, marca blanca y KM 0 con entrega 24-48h. Ticket 50-100 k EUR sin cesion de control. Complemento fresco premium para una gama 100 por cien de larga vida;Propiedad ya no es estrictamente familiar y decide por comite. Categoria de larga vida;ninguno;50;C;media;https://procesos.intiasa.es/0AppAgroindustrial/?request=agroindustrias&agro=25;https://www.iangroup.es;2026-09-21;nuevo
