id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A6-036;Cajamar Caja Rural;banca;banca cooperativa especializada en agroalimentario;España;Almería;https://www.cajamar.es/es/agroalimentario/;Entidad de referencia en financiación al sector primario con una cuota nacional del 15,2 % y más del 40 % de su nueva financiación empresarial concedida al agro en 2025. Cuenta con Cajamar Innova, sus programas de aceleración de Agua, Agrotech y Foodtech.;En julio de 2026 seleccionó 22 proyectos entre 197 candidaturas. Empresas pasadas por el programa han levantado después financiación: Ikos Advanced 8 M€, Cimico 7 M€, Captoplastic 5 M€, GrodiTech 2,5 M€ y Widhoc 2 M€. Adelanta además las ayudas de la PAC para dar liquidez al sector.;desconocido;desconocido;deuda;si;2026-09;-;-;-;-;formulario_web;Es el banco que mejor entiende un P&L hortícola y el único con una aceleradora agrotech y foodtech propia: doble vía de circulante y de visibilidad ante sus programas Innova y Plataforma Tierra.;Es banca, no inversor: financiará con garantías y no aporta fondos propios para el ratio de ENISA. Sede y foco comercial en el sureste, menor presencia relativa en Madrid. Las convocatorias Innova 2026 cerraron en abril, la siguiente ventana es 2027.;ninguno;68;B;alta;https://www.cajamar.es/es/comun/informacion-corporativa/sala-de-prensa/noticias-agro/cajamar-innova-convoca-una-nueva-edicion-de-sus-programas-de-aceleracion-de-agua-agrotech-y-foodtech/;https://noticiasbancarias.com/bancos/16/09/2026/cajamar-innova-selecciona-ocho-startups-agrotech-para-impulsar-nuevas-tecnologias-agricolas/288843.html;2026-09-21;nuevo
A6-037;Triodos Bank España;banca;banca sostenible con sector agroalimentario propio;España;Madrid;https://www.triodos.es;Banco de referencia en financiación sostenible en España, con líneas sectoriales propias para agricultura y ganadería ecológicas y para alimentación ecológica. Ofrece préstamo hipotecario, préstamo de inversión, financiación de circulante y líneas de crédito y descuento.;Sector declarado de agricultura ecológica y de alimentación ecológica, financiando desde productores hasta distribuidores. Ha comprometido al menos 500 M€ a soluciones basadas en la naturaleza.;desconocido;desconocido;deuda;si;2026-09;-;-;-;-;formulario_web;Analiza el impacto social y ambiental además de la viabilidad económica: la hidroponía de precisión con consumo de agua muy inferior al cultivo en suelo y el KM 0 real en Madrid son argumentos que puntúan en su comité.;Riesgo alto de encaje sectorial: la hidroponía no es certificable como producción ecológica en la UE, y el sector prioritario declarado de Triodos es la agricultura ecológica certificada. Hay que plantearlo como impacto hídrico y de proximidad, no como ecológico.;ninguno;61;B;alta;https://www.triodos.es/es/nuestros-sectores/agricultura-y-ganaderia-ecologicas;https://www.triodos.es/es/criterios-financiacion;2026-09-21;nuevo
A6-038;Fiare Banca Etica;banca;banca cooperativa ética;España;Bilbao;https://www.fiarebancaetica.coop;Banco cooperativo e independiente que concede crédito solo a organizaciones y empresas con impacto positivo. 407 M€ de crédito otorgado a proyectos de impacto y cero financiación a agricultura intensiva, combustibles fósiles, armas o juego.;Financia explícitamente proyectos de alimentación y agricultura de impacto positivo y excluye la agricultura intensiva.;desconocido;desconocido;deuda;si;2026-09;-;-;-;-;formulario_web;Producción local sin transporte de larga distancia y con consumo de agua reducido es el tipo de proyecto que su comité de crédito social valora por encima del puro ratio financiero.;Banca, no inversión. Tamaño de balance pequeño y procesos de decisión con doble evaluación social y económica, más lentos. Hay que argumentar por qué la hidroponía intensiva bajo LED no es agricultura intensiva en su sentido excluyente.;ninguno;51;C;alta;https://www.fiarebancaetica.coop/;https://www.fiarebancaetica.coop/;2026-09-21;nuevo
A6-039;Coop57;banca;cooperativa de servicios financieros éticos y solidarios;España;Madrid;https://www.coop57.coop;Cooperativa de servicios financieros que capta ahorro de personas socias y lo destina a préstamos a entidades de la economía social y solidaria, con secciones territoriales propias en Madrid, Andalucía, Aragón, Asturias, Catalunya, Euskal Herria y Galiza.;Financia proyectos agroecológicos y de alimentación de proximidad dentro de la economía social. Directorio público de entidades socias.;desconocido;desconocido;deuda;si;2026-09;-;-;-;-;formulario_web;Financiación de proximidad con criterios flexibles y decisión en comisión técnica rápida, útil para un tramo pequeño de circulante.;Requiere ser entidad socia de la economía social y solidaria: una SL mercantil ordinaria como Rootflow normalmente no es elegible salvo que adopte compromisos sociales formales. Verificar antes de dedicar tiempo.;ninguno;49;C;alta;https://www.coop57.coop/;https://www.coop57.coop/;2026-09-21;nuevo
A6-040;Bankinter;banca;banca comercial con línea conjunta con SGR de Madrid;España;Madrid;https://www.bankinter.com;Banco comercial que en abril de 2026 elevó a 30 M€ su línea conjunta con Avalmadrid para financiar a pymes y autónomos de la Comunidad de Madrid.;Línea generalista para el tejido empresarial madrileño, sin especialización agro.;desconocido;desconocido;deuda;si;2026-04;-;-;-;-;intro_calida;Es el banco concreto con el que Avalmadrid tiene línea viva y ampliada: la vía más corta para convertir el aval de Avalmadrid en póliza y préstamo de CAPEX.;Banca pura: pedirá garantías sobre el activo y no aporta fondos propios. Entrar por Avalmadrid, no por oficina.;ninguno;46;C;alta;https://www.avalmadrid.es/noticias/avalmadrid-y-bankinter-elevan-a-30-millones-su-linea-conjunta-de-financiacion-para-pymes-y-autonomos/;https://www.avalmadrid.es/lineas-bonificadas/;2026-09-21;nuevo
A6-041;AgroBank (CaixaBank);banca;línea agroalimentaria de banca comercial;España;Barcelona;https://www.caixabank.es/particular/agrobank/agrobank.html;Línea especializada de CaixaBank para el sector agroalimentario, con productos de circulante, inversión y anticipo de ayudas.;Marca dedicada en exclusiva al sector agro y agroalimentario español.;desconocido;desconocido;deuda;si;2026-09;-;-;-;-;formulario_web;Complemento de circulante y CAPEX con lenguaje agro, combinable con el aval de Avalmadrid para evitar garantías personales.;Banca, no inversión. No computa como fondos propios para ENISA. Ya identificado por el equipo en Alhambra Venture, no cuenta como hallazgo nuevo.;ninguno;45;C;media;https://www.caixabank.es/particular/agrobank/agrobank.html;https://www.caixabank.es/particular/agrobank/agrobank.html;2026-09-21;ya_identificado
A6-042;BStartup (Banco Sabadell);banca;unidad de banca para startups;España;Barcelona;https://www.bancsabadell.com/bsstartup/es/;Unidad de Banco Sabadell dedicada a startups y empresas en fase temprana, con productos bancarios específicos y actividad inversora propia.;Cartera principalmente tecnológica y digital. Sin especialización agro.;desconocido;desconocido;deuda|equity;si;2026-09;-;-;-;-;formulario_web;El ERP propio en React y Supabase y el roadmap IoT dan a Rootflow el perfil tecnológico que su unidad necesita ver para abrir cuenta y línea.;Foco en startups digitales. Ya identificado por el equipo en Alhambra Venture, no cuenta como hallazgo nuevo.;ninguno;43;C;media;https://www.bancsabadell.com/bsstartup/es/;https://www.bancsabadell.com/bsstartup/es/;2026-09-21;ya_identificado
A6-043;Zubi Capital;venture_debt;venture debt de impacto;España;Madrid;https://zubicapital.com;Gestora de impacto que lanzó el primer fondo español de venture debt de impacto. Presta en formato préstamo con una pequeña compensación en equity, con tickets declarados desde 250.000 € hasta 2,5 M€.;Tesis de impacto que cubre sostenibilidad, alimentación y transición ecológica.;250000;2500000;deuda|participativo|equity;si;2026-09;-;-;-;-;formulario_web;Préstamo más kicker pequeño es literalmente el instrumento que Rootflow ofrece, con un kicker del 2,5 %, y el ángulo de impacto hídrico y KM 0 encaja con su tesis.;Ticket mínimo de 250 k€, 2,5 veces el tramo privado buscado. Su venture debt reciente apunta a Serie A paneuropea, fase por delante de Rootflow. Ya identificado por el equipo.;ninguno;56;B;media;https://zubicapital.com/investment-strategies-venture-debt/;https://elreferente.es/venture-capital/zubi-capital-lanza-primer-fondo-impacto-venture-debt/;2026-09-21;ya_identificado
A6-044;Kaudal;deuda_alternativa;tax lease de I+D+i;España;Madrid;https://kaudal.com;Especialista en tax lease de I+D+i: financia en torno al 35 % del proyecto de I+D de la empresa con dinero de inversores que a cambio obtienen en torno a un 30 % de rentabilidad vía deducciones fiscales.;Opera con empresas de I+D de cualquier sector y también con proyectos de cultura y espectáculos.;desconocido;desconocido;deuda|CeP;si;2026-09;-;-;-;-;formulario_web;El roadmap IoT de automatización del cultivo con Raspberry Pi, MQTT y Node-RED y el ERP propio son proyecto de I+D monetizable: dinero no dilutivo adicional a la ronda, sin tocar el cap table.;Requiere un proyecto de I+D formalmente calificado con informe motivado, lo que añade plazo y coste de consultoría. Solo financia la parte de I+D, no el CAPEX de la nave. Ya identificado por el equipo.;ninguno;57;B;alta;https://kaudal.com/;https://kaudal.com/;2026-09-21;ya_identificado
A6-045;Viceversa;venture_debt;revenue based financing;Italia;Milán;https://goviceversa.com;Plataforma europea de revenue based financing que financia negocios digitales en crecimiento sin dilución y sin avalistas, con oferta en tres días a partir de la conexión de las fuentes de datos del negocio.;Cartera de comercio electrónico, D2C y suscripción. Sin evidencia de operaciones agroalimentarias B2B.;10000;desconocido;revenue_share;si;2026-09;-;-;-;-;formulario_web;Declara expresamente sin avalistas ni cosignatarios y sin dilución, que es la línea roja de los fundadores, y el revenue share está entre los instrumentos ya modelados en el V14.;Su modelo de scoring se alimenta de datos de plataformas digitales de venta online. Rootflow factura B2B por transferencia y a plazo, formato que su motor no lee bien. Encaje bajo pese a la buena forma del instrumento.;ninguno;50;C;alta;https://goviceversa.com/;https://goviceversa.com/;2026-09-21;nuevo
A6-046;Levenue;venture_debt;revenue based financing sobre ingresos recurrentes;Bélgica;Bruselas;https://www.levenue.com;Plataforma europea de financiación no dilutiva que adelanta hasta el 35 % del ARR de empresas con ingresos recurrentes, con devolución en cuotas fijas a 12 meses.;Cartera de SaaS y suscripción. Sin evidencia agroalimentaria.;desconocido;desconocido;revenue_share;si;2026-09;-;-;-;-;formulario_web;Los pedidos semanales recurrentes de Frutas Eloy y La Huerta de Aranjuez son lo más parecido a ARR que tiene Rootflow, pero hay que demostrarlo con contrato.;Exige ingresos recurrentes contractualizados tipo suscripción, no pedidos recurrentes sin contrato. Plazo de 12 meses demasiado corto frente al payback de 33 meses del plan. Encaje bajo.;ninguno;43;C;alta;https://www.levenue.com/;https://www.levenue.com/;2026-09-21;nuevo
A6-047;Round2 Capital Partners;venture_debt;revenue based financing;Austria;Viena;https://round2cap.com;Proveedor europeo líder de revenue based financing para empresas de software con ingresos recurrentes, que invierte importes de siete cifras sin dilución.;Cartera exclusivamente de software y tecnología, como AI Traffic Intelligence.;1000000;desconocido;revenue_share;si;2026-09;-;-;-;-;formulario_web;Sin encaje. Solo interesaría si Rootflow licenciara su ERP como producto software.;Mandato exclusivo de software y tickets de siete cifras. Descartado por sector y por tamaño.;ninguno;28;C;alta;https://round2cap.com/;https://round2cap.com/;2026-09-21;nuevo
A6-048;Oquendo Capital;deuda_alternativa;deuda privada y preferred equity lower-mid market;España;Madrid;https://www.oquendocapital.com;Gestora independiente fundada en Madrid en 2007, pionera de la deuda privada en Europa. Financia pymes del sur de Europa con equity, preferred equity, préstamos PIK, deuda mezzanine y unitranche. Siete fondos, más de 100 inversiones y más de 1.200 M€ invertidos.;Cartera diversificada de empresas familiares del sur de Europa. Sin foco agro declarado.;desconocido;desconocido;deuda|participativo|equity;si;2026-09;-;-;-;-;intro_calida;Instrumentalmente es el perfil ideal, preferred equity y mezzanine sin toma de control en empresa familiar, pero solo a partir de varios millones. Guardar para la ronda de crecimiento posterior al salto de nave.;Fue la gestora más activa en deuda privada en España con diez operaciones, pero su ticket mínimo está en varios millones de euros, órdenes de magnitud por encima de esta ronda. Descartado para 2026.;ninguno;36;C;alta;https://www.oquendocapital.com/;https://www.oquendocapital.com/;2026-09-21;nuevo
A6-049;Talde Gestión SGEIC (Talde Deuda Alternativa);deuda_alternativa;fondo de deuda privada a pymes;España;Bilbao;https://www.talde.com;Área de deuda privada de Talde que concede deuda senior a medida a pymes con equipos directivos sólidos que necesitan recursos para crecer. Talde Deuda Alternativa FILPE cerró 75 M€ y Talde Deuda Alternativa II FILPE acumula 81 M€ en su cuarto cierre.;Foco en sectores en crecimiento con estrategias de consolidación y build-up. Sin foco agro declarado.;desconocido;desconocido;deuda;si;2026-09;-;-;-;-;intro_calida;Uno de los primeros fondos de deuda privada domiciliados en España. Candidato para financiar el segundo centro de producción cuando Rootflow facture más de 1 M€.;Dimensiona sus operaciones para pymes consolidadas con EBITDA positivo de varios millones. Rootflow tiene EBITDA negativo en Año 1. Fuera de rango hoy.;ninguno;31;C;alta;https://www.talde.com/es/gestion-de-activos/deuda-privada;https://www.talde.com/en/asset-management/private-debt;2026-09-21;nuevo
A6-050;Tresmares Capital;deuda_alternativa;direct lending y capital a pymes en crecimiento;España;Madrid;https://tresmarescapital.com;Plataforma española de financiación alternativa a pymes de alto crecimiento, una de las más activas del mercado de deuda privada español junto con Oquendo y Muzinich.;No verificada en detalle.;desconocido;desconocido;deuda|equity;si;2026-09;-;-;-;-;intro_calida;Referencia de mercado para la fase de crecimiento posterior, no para esta ronda.;No se ha podido acceder a su web desde nuestro entorno. Tickets de direct lending muy por encima del rango de Rootflow. Confianza media.;ninguno;33;C;media;https://www.eleconomista.es/empresas-finanzas/noticias/11557583/01/22/Los-fondos-de-deuda-ganan-cuota-a-la-banca-en-la-financiacion-a-pymes.html;https://tresmarescapital.com/;2026-09-21;nuevo
A6-051;Inveready;venture_debt;gestora multiestrategia con fondos de venture debt;España;Barcelona;https://www.inveready.com;Gestora española multiestrategia, pionera en financiación híbrida de deuda y capital desde 2012. Ha levantado su tercer fondo de venture debt con 50 M€.;Cartera principalmente de biotecnología, tecnología y software. Sin foco agro.;desconocido;desconocido;deuda|participativo;si;2026-09;-;-;-;-;intro_calida;Referencia española en deuda híbrida con kicker. Solo encajaría si Rootflow se posiciona como agtech con el ERP y la capa IoT como activo principal.;Tickets de venture debt por encima del rango de esta ronda y tesis centrada en tecnología y ciencias de la vida. No se ha podido acceder a su web desde nuestro entorno.;ninguno;34;C;media;https://capital-riesgo.es/es/articles/inveready-levanta-su-tercer-fondo-de-venture-debt-con-50-millones-/;https://www.inveready.com/;2026-09-21;nuevo
