id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A5-027;Impact Bridge (IB Deuda Impacto Espana);deuda_alternativa;mayor fondo de deuda de impacto de Espana, 147 M EUR, impulsado por el FEI y MicroBank;Espana;Madrid;https://www.impactbridge.com/;Fondo cerrado de deuda privada para pymes con impacto social en Espana (mas del 85%) y Portugal, con foco en preservacion de capital. Objetivo de financiar unos 40 proyectos.;Lineas de impacto declaradas: inclusion, DESARROLLO RURAL, clima y medio ambiente e igualdad. Respaldado por el FEI via InvestEU, MicroBank y el Fondo de Impacto Social de Cofides (30 M EUR).;desconocido;desconocido;deuda;si;-;-;-;-;-;formulario_web;Es deuda, no equity: el instrumento correcto. Y el desarrollo rural y el clima son sus lineas de impacto declaradas.;TAMANO MEDIO POR OPERACION ~3,7 M EUR (147 M EUR entre unos 40 proyectos): 37x la ronda de Rootflow. Financia pymes consolidadas, no companias de 183 k EUR de facturacion. Instrumento perfecto, escala imposible.;ninguno;38;C;alta;https://www.fundssociety.com/es/noticias/alternativos/impact-bridge-supera-los-147-millones-de-euros-en-compromisos-en-el-fondo-ib-deuda-impacto-espana-impulsado-por-el-fei-y-microbank/;https://www.impactbridge.com/;2026-09-21;nuevo
A5-028;Q-Impact (Q-Impact Fund II);impacto;fondo de capital crecimiento de impacto de mas de 100 M EUR;Espana;Madrid;https://www.linkedin.com/company/qimpactfese;Gestora de impacto con Q-Impact Fund II de mas de 100 M EUR, especializada en pymes de impacto social y ambiental en fases de expansion y crecimiento.;Areas declaradas: inclusion social y transicion ecologica (eficiencia energetica, nuevos combustibles, reforestacion). El Fondo de Impacto Social invirtio 19,5 M EUR en el vehiculo. Sin cartera agroalimentaria.;desconocido;desconocido;equity|deuda;si;-;-;-;-;-;formulario_web;Gestora de impacto espanola con capacidad de instrumentos hibridos.;Invierte en pymes CONSOLIDADAS en expansion con tickets de millones. Rootflow esta en fase seed. Encaje nulo hoy, revisable dentro de 3-4 anos.;ninguno;30;C;media;https://www.silicon.es/q-impact-financiacion-pymes-impacto-social-medioambiental-238384;https://www.linkedin.com/company/qimpactfese;2026-09-21;nuevo
A5-029;Suma Capital;impacto;gestora de transicion energetica y economia circular, mas de 1.100 M EUR bajo gestion;Espana;Barcelona;https://sumacapital.com/en/;Gestora con tres estrategias (SC Expansion, SC Venture y SC Infra) centradas en descarbonizacion, transicion energetica y economia circular. Mas de 1.100 M EUR bajo gestion en 2025.;SC Net Zero Ventures I cerro en 210 M EUR e invierte de 5 a 15 M EUR en companias en fase scale-up. SC Climate Impact Fund III suma 300 M EUR en infraestructura sostenible.;5000000;15000000;equity;si;2025-12;-;-;-;-;formulario_web;Tesis de descarbonizacion y economia circular.;TICKET DE 5 a 15 M EUR y fase scale-up o infraestructura. Es un fondo de infraestructuras y crecimiento, no de seed. Distancia de dos ordenes de magnitud. NO ENCAJA.;ninguno;24;C;alta;https://impact-investor.com/suma-capitals-climate-fund-reaches-final-close-of-e210m/;https://sumacapital.com/en/;2026-09-21;nuevo
A5-030;Katapult;aceleradora;aceleradora e inversora de impacto en clima, oceano y agritech;Noruega;Oslo;https://katapult.vc/startups/accelerators;Aceleradora e inversora de impacto con mas de 130 startups desde 2017. Programa digital de 3 meses sin necesidad de trasladarse a Oslo.;Verticales declaradas de clima, oceano y AGRITECH. Invierten entre 150.000 y 500.000 USD a cambio de equity en startups de impacto con validacion de mercado.;150000;500000;equity;si;-;-;-;-;-;formulario_web;Ticket mas bajo de todas las aceleradoras internacionales revisadas y vertical agritech explicita, con programa 100% remoto que no obliga a mover la operacion.;El minimo de 150 k USD supera la ronda privada de 100 k EUR y exige equity, no participativo. Ciclo de cohorte con convocatoria. Sin operaciones verificadas en Espana.;ninguno;48;C;media;https://thehub.io/funding/katapult-accelerator;https://katapult.vc/startups/accelerators;2026-09-21;nuevo
A5-031;EIT Food Accelerator Network (EIT FAN);aceleradora;programa europeo de aceleracion agroalimentaria con grant equity-free y premios via SAFE;Belgica;Lovaina;https://www.eitfood.eu/entrepreneurship/accelerate-food-accelerator-network;Programa de aceleracion de 2-3 meses con seis hubs europeos (Catania, Helsinki, Munich, Paris, Wageningen, Varsovia) que conecta startups agroalimentarias con corporates y centros de investigacion.;Grant equity-free de 3.000 EUR por startup mas hasta 50.000 EUR competitivos via SAFE para validacion tecnologica (premios de 50.000, 30.000 y 20.000 EUR). Hub de Catania centrado en sistemas agroalimentarios inteligentes en agua.;3000;50000;equity|desconocido;si;2026-04;-;-;-;-;formulario_web;Dinero no dilutivo y sello europeo: el hub de Catania trabaja agua en sistemas agroalimentarios, que es el eje del pitch de Rootflow.;Convocatoria 2026 CERRADA el 14 de abril, programa de septiembre a noviembre de 2026, fuera del calendario del term sheet. El grant base (3.000 EUR) es simbolico y el resto es competitivo. Requiere TRL 4-8 y perfil tecnologico.;ninguno;54;C;alta;https://www.eitfood.eu/entrepreneurship/accelerate-food-accelerator-network;https://www.eitfood.eu/blog/a-new-cohort-of-impactful-startups-join-eit-food-entrepreneurship-programmes-and-the-eit-food-north-west-community;2026-09-21;nuevo
A5-032;EIT Food Seedbed (subgrants);aceleradora;programa de incubacion europeo con subgrants directos a startups agroalimentarias;Belgica;Lovaina;https://www.eitfood.eu/open-calls/seedbed-2026-2028-call-for-venture-builders;Esquema de subgrants de EIT Food canalizado a traves de Venture Builders europeos seleccionados, que apoya startups de base cientifica en alimentacion y agricultura.;Dotacion total de 480.000 EUR con premios individuales de hasta 30.000 EUR por proyecto, otorgados directamente a las startups. Ciclo 2026-2028.;0;30000;desconocido;si;-;-;-;-;-;formulario_web;Hasta 30 k EUR no dilutivos que suman fondos propios y no tocan el control, exactamente el tipo de dinero compatible con las lineas rojas de los fundadores.;La convocatoria publicada es para seleccionar Venture Builders, no startups: hay que entrar por uno de ellos, lo que anade meses. 30 k EUR no cierran la ronda por si solos y exige perfil science-based.;ninguno;60;B;media;https://www.eitfood.eu/open-calls/seedbed-2026-2028-call-for-venture-builders;https://eufundingportal.eu/eit-food-seedbed-incubator-programme/;2026-09-21;nuevo
A5-033;EIT Food RisingFoodStars;aceleradora;comunidad europea de scaleups agroalimentarias verificadas;Belgica;Lovaina;https://www.eitfood.eu/entrepreneurship/scale-risingfoodstars;Comunidad de scaleups agroalimentarias verificadas por EIT Food. Desde 2026 el sello de verificacion es gratuito y basado en meritos.;Da acceso a socios corporativos de EIT Food, a mecanismos de financiacion de EIT Food y a mentorizacion y coach anual.;0;0;desconocido;si;2026-01;-;-;-;-;formulario_web;Sello europeo gratuito y acceso a corporates alimentarios como escaparate para la ronda y para contratos de distribucion.;NO PONE TICKET: es reconocimiento, red y acceso a otros mecanismos. Cero aportacion de capital directo. Requiere perfil de scaleup.;ninguno;34;C;alta;https://www.eitfood.eu/open-calls/risingfoodstars2026;https://www.eitfood.eu/entrepreneurship/scale-risingfoodstars;2026-09-21;nuevo
A5-034;The Yield Lab Europe;vc;fondo europeo de agrifoodtech en fase temprana, pre-seed a Serie A;Irlanda;Dublin;https://theyieldlab.eu/;Fondo europeo especializado en agrifoodtech en fase temprana. Invierte entre 100.000 EUR y 3 M EUR por compania con mandato para toda Europa.;Verticales declaradas que incluyen SISTEMAS DE CULTIVO NOVEDOSOS (novel growing systems), bioenergia y biomateriales, big data y agricultura de precision, y alimentos y bebidas innovadores.;100000;3000000;equity;si;-;-;-;-;europe@theyieldlab.com;email_generico;Su ticket minimo declarado (100 k EUR) coincide exactamente con la ronda privada de Rootflow y su vertical de sistemas de cultivo novedosos describe literalmente la hidroponia de precision en interior.;No se ha verificado ninguna inversion en Espana ni operacion publica desde septiembre 2024. Solo equity, sin evidencia de participativo. Fondo con sede en Irlanda y comite propio.;ninguno;63;B;media;https://theyieldlab.eu/;https://www.eu-startups.com/investor/the-yield-lab-europe/;2026-09-21;nuevo
A5-035;Rockstart AgriFood;aceleradora;aceleradora con fondo AgriFood II de 50 M EUR y programa semestral;Paises Bajos;Amsterdam;https://rockstart.com/portfolio/;Aceleradora e inversora con segundo fondo AgriFood de 50 M EUR que preve invertir en hasta 50 startups en cinco anos. Las seleccionadas reciben una inversion inicial y entran en el programa.;Respaldada por EIFO (Dinamarca), De Hoge Dennen y Danish Agro. Programa AgriFood semestral en primavera y otono.;desconocido;desconocido;equity;si;2025-06;-;-;-;-;formulario_web;Aceleradora agrifood europea con inversion inicial incluida y red de corporates agrarios nordicos.;TICKET INICIAL NO VERIFICADO en fuentes publicas. Modelo de cohorte con convocatorias semestrales, incompatible con el term sheet de 6 semanas. Sin operaciones verificadas en Espana. Solo equity.;ninguno;50;C;media;https://www.eu-startups.com/2023/12/amsterdam-based-rockstart-launches-e50-million-second-agrifood-fund-to-double-down-on-early-stage-startups/;https://rockstart.com/portfolio/;2026-09-21;nuevo
A5-036;StartLife (StartLife Pre-seed Fund);deuda_alternativa;fondo pre-seed agrifoodtech con prestamo subordinado, vinculado a Wageningen y Startup Fund Gelderland;Paises Bajos;Wageningen;https://startlife.nl/startlife-preseed-fund/;Fondo pre-seed de la incubadora agrifoodtech de Wageningen que concede PRESTAMOS SUBORDINADOS de 100.000 EUR al 3% anual a 6 anos, con 24 meses de carencia, sin cofinanciacion obligatoria y SIN AVAL PERSONAL.;Especializado exclusivamente en foodtech y agritech. Junto con Oost NL y la provincia de Gelderland ofrece prestamos subordinados de 25.000 a 250.000 EUR via Startup Fund Gelderland.;25000;250000;deuda|participativo;si;-;-;-;-;-;formulario_web;Es el mejor ESPEJO del instrumento que busca Rootflow: 100 k EUR de deuda subordinada, sin aval, sin dilucion y con carencia. Sirve de benchmark para negociar el term sheet con inversores espanoles.;BLOQUEANTE: exige entidad registrada en los PAISES BAJOS y con base o impacto estrategico en la provincia de GELDERLAND. Rootflow no es elegible. Incluido como referencia de estructura, no como candidato.;ninguno;42;C;alta;https://startlife.nl/startlife-preseed-fund/;https://startlife.nl/funding-for-agrifoodtech-startups/;2026-09-21;nuevo
A5-037;Astanor Ventures;vc;fondo de impacto agrifood y bioeconomia, ~1.000 M EUR bajo gestion;Luxemburgo;Luxemburgo;https://www.crunchbase.com/organization/astanor-ventures;Gestora de impacto que invierte en companias tecnologicas de fase temprana y crecimiento en agroalimentacion sostenible y bioeconomia. Segundo fondo de 360 M EUR cerrado en septiembre de 2023.;Uno de los lideres europeos en inversion agrifood. Cartera de tecnologia agroalimentaria, sin productores agricolas.;desconocido;desconocido;equity;si;2023-09;-;-;-;-;formulario_web;Referente europeo de agrifood de impacto para fases muy posteriores.;TICKET DE MILLONES y tesis tecnologica, no de produccion. Ultimo cierre de fondo verificado en 2023. Encaje nulo para 100 k EUR en deuda participativa.;ninguno;28;C;media;https://www.crunchbase.com/organization/astanor-ventures;https://startupintros.com/orgs/astanor-ventures;2026-09-21;nuevo
A5-038;Five Seasons Ventures;vc;fondo europeo de food y agritech respaldado por Nestle;Francia;Paris;https://agfundernews.com/new-european-vc-five-seasons-ventures;Fondo de venture capital europeo especializado en food y agritech, lanzado con 60 M EUR y respaldado por Nestle entre otros inversores.;Tesis food y agritech europea. Sin operaciones verificadas en Espana ni en agricultura de entorno controlado.;desconocido;desconocido;equity;si;-;-;-;-;-;formulario_web;Fondo food europeo con respaldo industrial de Nestle.;Ticket de orden de millones y fase Serie A o posterior. Sin evidencia de inversion en Espana ni de operaciones recientes verificadas. NO ENCAJA.;ninguno;28;C;baja;https://agfundernews.com/new-european-vc-five-seasons-ventures;-;2026-09-21;nuevo
A5-039;PeakBridge (FoodSparks con EIT Food);vc;gestora foodtech con fondo seed FoodSparks de 30 M EUR y fondo Growth II;Malta;La Valeta;https://www.eitfood.eu/news/peakbridge-and-eit-food-launch-foodsparks-a-new-agrifood-tech-seed-fund;Gestora foodtech con estructura de doble fondo: el seed respalda foodtech de fase temprana en Europa e Israel y Growth II cubre Serie A y B. FoodSparks es un fondo seed de 30 M EUR lanzado con EIT Food.;Fondo seed agrifoodtech para startups europeas e israelies, con EIT Food como socio institucional. Sin operaciones verificadas en Espana.;desconocido;desconocido;equity;si;-;-;-;-;-;formulario_web;Fondo seed agrifood europeo con respaldo de EIT Food y posible entrada por la comunidad EIT.;Ticket seed europeo tipico de varios cientos de miles de euros, por encima de la ronda. Solo equity. Sin operaciones verificadas en Espana ni en produccion agricola.;ninguno;38;C;media;https://www.eitfood.eu/news/peakbridge-and-eit-food-launch-foodsparks-a-new-agrifood-tech-seed-fund;https://www.eit.europa.eu/our-activities/opportunities/eit-food-and-peakbridge-launch-foodsparksr-new-agrifood-tech-seed-fund;2026-09-21;nuevo
A5-040;Nordic Foodtech VC;vc;fondo nordico de foodtech y agritech, segundo fondo de 80 M EUR;Finlandia;Helsinki;https://tech.eu/2025/06/05/nordic-foodtech-vc-secures-eur40m-first-close-of-second-fund-to-back-early-stage-food-and-agri-tech/;Fondo de fase temprana en alimentacion y agricultura. Lidera rondas pre-seed y seed en los paises nordicos y balticos y COINVIERTE en el resto de Europa, con tickets de 0,5 a 2 M EUR.;Primer cierre de 40 M EUR sobre un objetivo de 80 M EUR en junio de 2025. Tesis de nuevas tecnologias para la industria alimentaria y agricola.;500000;2000000;equity;si;2025-06;-;-;-;-;formulario_web;Coinvierte fuera de los nordicos, lo que abre la puerta a Espana en una Serie A futura.;TICKET MINIMO 500 k EUR, 5x la ronda privada. Lidera solo en Nordicos y Balticos. Fase pre-seed tecnologica, no produccion agricola. NO ENCAJA hoy.;ninguno;30;C;alta;https://tech.eu/2025/06/05/nordic-foodtech-vc-secures-eur40m-first-close-of-second-fund-to-back-early-stage-food-and-agri-tech/;https://siliconcanals.com/nordic-foodtech-vc-e40m-first-close-of-80m-fund/;2026-09-21;nuevo
A5-041;Grey Silo Ventures;vc;fondo agrifood italiano centrado en ingredientes de nueva generacion;Italia;Vicenza;https://www.greysiloventures.com/;Fondo agrifood que hace entre dos y cuatro inversiones al ano en rondas seed o Serie A, con inversion media entre 300.000 y 500.000 EUR, en Europa e Israel.;Foco declarado en ingredientes de nueva generacion para la industria alimentaria europea e israeli. Sin operaciones verificadas en Espana.;300000;500000;equity;si;-;-;-;-;-;formulario_web;Fondo agrifood europeo con ticket relativamente contenido para el estandar VC.;Ticket minimo 300 k EUR, 3x la ronda privada. Tesis de INGREDIENTES, no de produccion hortofruticola. Solo 2-4 inversiones al ano. Sin presencia en Espana.;ninguno;36;C;media;https://www.foodnavigator.com/Article/2022/05/26/Grey-Silo-Meet-the-VC-targeting-next-gen-ingredients-in-Europe-and-Israel/;https://www.greysiloventures.com/;2026-09-21;nuevo
A5-042;Big Idea Ventures;vc;inversor pre-seed global en proteina alternativa e ingredientes, con programa de aceleracion;Estados Unidos;Nueva York;https://f4.fund/firms/big-idea-ventures;Inversor de fase muy temprana en proteina alternativa, ingredientes y tecnologia alimentaria, con New Protein Fund I (50 M USD, mas de 100 companias) y Global Food Innovation Fund II en despliegue.;Socios estrategicos industriales: AAK, Avril, Bel, Buhler, Givaudan, Meiji, Temasek y Tyson Ventures. Cohortes anunciadas en 2025. Hub europeo en Paris.;desconocido;desconocido;equity;si;-;Andrew D. Ive;Founder and General Partner;-;-;formulario_web;Inversor global muy activo en cheques de fase pre-seed alimentaria con socios industriales de primer nivel.;Tesis exclusiva de PROTEINA ALTERNATIVA, ingredientes y fermentacion: un productor de microbrotes frescos esta fuera de su mandato. Programa de cohorte y equity. Ticket unitario no publicado (New Protein Fund I: 50 M USD entre mas de 100 companias). Sin operaciones en Espana verificadas.;ninguno;40;C;media;https://f4.fund/firms/big-idea-ventures;https://www.crunchbase.com/organization/big-idea-ventures;2026-09-21;nuevo
A5-043;AgFunder;vc;fondo global agrifoodtech y medio de referencia del sector (AgFunder News);Estados Unidos;San Francisco;https://agfunder.com/;Gestora global de venture capital en agrifoodtech que invierte desde pre-seed en IA, biotecnologia, robotica, clima y materiales, y publica el informe de referencia del sector.;Lider global junto a Omnivore en inversion agtech de fase temprana. Publica el AgFunder AgriFoodTech Investment Report, fuente sugerida en el brief.;desconocido;desconocido;equity;si;-;-;-;-;-;formulario_web;Referencia sectorial y posible coinversor internacional en fases posteriores.;Fondo estadounidense sin operaciones verificadas en Espana y con tesis deeptech. Valor principal como FUENTE DE DATOS del sector, no como inversor de esta ronda.;ninguno;30;C;media;https://agfunder.com/;https://www.peony.ink/blog/top-15-agriculture-investors;2026-09-21;nuevo
A5-044;ICL Planet Startup Hub;aceleradora;aceleradora corporativa foodtech y agtech del grupo quimico ICL;Israel;Tel Aviv;https://www.icl-group.com/innovation/planet-startup-hub/;Aceleradora de innovacion foodtech y agtech de ICL, que conecta startups de fase temprana con el conocimiento y los recursos del grupo para implantar sus tecnologias.;Programa corporativo agtech y foodtech con foco en impacto ambiental positivo. No se ha verificado importe de ticket.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Acceso a un grupo industrial de nutricion vegetal con capacidad de pilotos.;TICKET NO VERIFICADO y enfoque en tecnologia para agricultura, no en productores. Programa corporativo en Israel. Encaje muy bajo.;ninguno;28;C;baja;https://www.icl-group.com/innovation/planet-startup-hub/;-;2026-09-21;nuevo
A5-045;Inveready;venture_debt;gestora de activos alternativos con la mayor plataforma de venture debt de Espana;Espana;San Sebastian;https://inveready.com/strategies/venture-debt/;Gestora alternativa espanola con estrategias de venture capital, venture debt, deuda hibrida y private equity. Constituyo el mayor fondo de venture debt de Espana (100 M EUR) y levanto otro de 50 M EUR.;Vehiculos especializados en financiacion hibrida (deuda y capital) desde 2012 y 2016, y fondo Inveready Venture Finance IV Trainera FCR-Pyme con folleto publicado en 2025. Sin cartera agroalimentaria verificada.;desconocido;desconocido;deuda|participativo;si;2023-09;-;-;-;-;formulario_web;Es el referente espanol del instrumento que busca Rootflow (deuda con kicker), util como benchmark de condiciones de mercado.;Su venture debt se dirige a companias TECNOLOGICAS ya respaldadas por VC, con tickets de cientos de miles a millones. Rootflow no tiene VC detras ni el perfil SaaS que exigen. Encaje practico bajo, instrumento correcto.;ninguno;34;C;alta;https://capital-riesgo.es/es/articles/inveready-levanta-su-tercer-fondo-de-venture-debt-con-50-millones-/;https://inveready.com/strategies/venture-debt/;2026-09-21;nuevo
A5-046;Ritmo;deuda_alternativa;plataforma espanola de revenue based financing;Espana;Madrid;https://blog.masorange.es/pymes/revenue-based-finance-que-es/;Plataforma espanola de revenue based financing fundada en 2021 que financia de 10.000 a 1.000.000 EUR sin dilucion, con devolucion vinculada a ingresos.;Criterios declarados: facturacion mensual minima de 20.000 EUR, crecimiento mensual en torno al 2% y seis meses de historico. Foco en ecommerce y SaaS.;10000;1000000;revenue_share|deuda;si;-;-;-;-;-;formulario_web;Revenue share sin dilucion y sin cesion de control, con desembolso rapido: compatible con las lineas rojas de los fundadores.;Su modelo esta pensado para ECOMMERCE y SaaS, no para B2B de producto fresco con cobro a distribuidores. Rootflow factura unos 15 k EUR al mes en Ano 1, por debajo del minimo de 20 k EUR. Util como complemento de circulante, no para los fondos propios que desbloquean ENISA.;ninguno;48;C;media;https://blog.masorange.es/pymes/revenue-based-finance-que-es/;https://thecfoclub.com/strategic-growth-investments/revenue-based-financing-companies/;2026-09-21;nuevo
A5-047;Viceversa;deuda_alternativa;plataforma europea de revenue based financing;Italia;Milan;https://thecfoclub.com/strategic-growth-investments/revenue-based-financing-companies/;Plataforma italiana de revenue based financing fundada en 2021 que financia negocios online en toda Europa con importes desde 10.000 hasta 1.000.000 EUR en funcion del historico de ingresos.;Opera en varios mercados europeos incluido el espanol. Foco en negocios online, sin cartera agroalimentaria.;10000;1000000;revenue_share|deuda;si;-;-;-;-;-;formulario_web;Tickets desde 10 k EUR sin dilucion ni aval, con decision basada en datos de facturacion.;Dirigido a NEGOCIOS ONLINE con datos de pasarela de pago, Rootflow vende B2B con factura y albaran. Sin relacion con el sector agroalimentario. Solo circulante, no fondos propios.;ninguno;40;C;media;https://thecfoclub.com/strategic-growth-investments/revenue-based-financing-companies/;-;2026-09-21;nuevo
A5-048;Karmen;deuda_alternativa;plataforma francesa de revenue based financing;Francia;Paris;https://www.karmen.io/en/revenue-based-financing;Plataforma francesa de revenue based financing fundada en 2021 que financia a tipo fijo sin dilucion y con desembolso en 48 horas.;Dirigida a empresas con estructura de ingresos recurrentes y modelos de suscripcion. Sin cartera agroalimentaria.;desconocido;desconocido;revenue_share|deuda;si;-;-;-;-;-;formulario_web;Sin dilucion, tipo fijo y desembolso en 48 horas.;Exige INGRESOS RECURRENTES tipo suscripcion, Rootflow vende pedidos recurrentes pero no contratos de suscripcion. Sin presencia comercial verificada en Espana. No genera fondos propios.;ninguno;32;C;media;https://www.karmen.io/en/revenue-based-financing;-;2026-09-21;nuevo
A5-049;Unirisco Galicia SCR;publico_coinversor;sociedad de capital riesgo de las universidades gallegas;Espana;Santiago de Compostela;https://www.unirisco.com/en/;Sociedad de capital riesgo especializada en empresas en fases iniciales surgidas de resultados de centros de investigacion gallegos (universidades, CSIC, Sergas y centros tecnologicos). Mas de 30 proyectos desde 2001.;Coinversor en la ronda seed de 1,84 M EUR de Neboda Farms (agricultura vertical) en julio de 2025.;desconocido;desconocido;equity|participativo;si;2025-07;-;-;-;-;formulario_web;Coinversor con precedente directo en agricultura vertical espanola (Neboda).;BLOQUEANTE: invierte solo en empresas vinculadas a centros de investigacion GALLEGOS. Rootflow no es spin-off ni esta en Galicia. Incluido por trazabilidad de la ronda de Neboda.;ninguno;30;C;alta;https://www.unirisco.com/en/;https://www.alimarket.es/alimentacion/noticia/411862/neboda-levanta-1-8-m--para-consolidar-su-produccion-en-agricultura-vertical-a-escala-preindustrial;2026-09-21;nuevo
A5-050;Xesgalicia;publico_coinversor;gestora de capital riesgo de la Xunta de Galicia;Espana;Santiago de Compostela;https://www.cbinsights.com/investor/xesgalicia;Gestora publica de capital riesgo de Galicia que participa en fondos y coinvierte con el compromiso de que el capital se despliegue en Galicia.;Coinversora en la ronda seed de 1,84 M EUR de Neboda Farms (agricultura vertical) en julio de 2025, junto a Clave Capital, Unirisco, Eatable Adventures y CDTI.;desconocido;desconocido;equity|participativo;si;2025-07;-;-;-;-;formulario_web;Coinversor publico con precedente en agricultura vertical.;BLOQUEANTE: exige despliegue del capital en GALICIA. Rootflow opera en Madrid. Incluido por trazabilidad de la ronda de Neboda, no como candidato.;ninguno;28;C;media;https://www.alimarket.es/alimentacion/noticia/411862/neboda-levanta-1-8-m--para-consolidar-su-produccion-en-agricultura-vertical-a-escala-preindustrial;https://www.cbinsights.com/investor/xesgalicia;2026-09-21;nuevo
A5-051;CDTI Innvierte (SICC);publico_coinversor;programa de coinversion publica del CDTI en capital riesgo;Espana;Madrid;https://www.webcapitalriesgo.com/el-cdti-invierte-junto-al-fondo-mondragon-clave-capital-en-naru-intelligence-solutions/;Programa de coinversion del CDTI que entra en empresas innovadoras siempre junto a inversores privados acreditados, a traves de su sociedad SICC.;Coinversor en la ronda seed de Neboda Farms (agricultura vertical, julio 2025) y en operaciones junto al fondo Mondragon de Clave Capital.;desconocido;desconocido;equity;si;2025-07;-;-;-;-;formulario_web;Duplica el capital privado: si entra un fondo acreditado en Rootflow, el CDTI puede acompanar y ampliar la ronda.;NUNCA LIDERA: exige un inversor privado acreditado que valide la operacion, y ese es justamente el cuello de botella de Rootflow. CDTI ya figura en el pipeline. Plazos administrativos largos.;ninguno;32;C;media;https://www.alimarket.es/alimentacion/noticia/411862/neboda-levanta-1-8-m--para-consolidar-su-produccion-en-agricultura-vertical-a-escala-preindustrial;https://www.webcapitalriesgo.com/el-cdti-invierte-junto-al-fondo-mondragon-clave-capital-en-naru-intelligence-solutions/;2026-09-21;ya_identificado
A5-052;Tokavi Activos;vc;vehiculo coinversor detectado en rondas agrifood espanolas;Espana;-;https://www.webcapitalriesgo.com/agrosingularity-cierra-una-ronda-de-e1m-liderada-por-tech-transfer-agrifood-tokavi-activos-y-equity4good-ship2b/;Vehiculo inversor que colidero junto a Tech Transfer Agrifood y Equity4Good la ronda de 1 M EUR de Agrosingularity. Naturaleza juridica y tesis no verificadas en fuentes publicas.;Coinversor en Agrosingularity (foodtech de valorizacion de subproductos agricolas), ronda de 1,07 M EUR.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;desconocida;Coinversor privado con apetito demostrado por agrifood espanol y tickets compatibles con una ronda de 1 M EUR repartida entre tres.;INFORMACION MUY LIMITADA: no se ha localizado web propia, tesis, ticket ni equipo. Requiere verificacion manual antes de cualquier contacto. Confianza baja.;ninguno;38;C;baja;https://www.webcapitalriesgo.com/agrosingularity-cierra-una-ronda-de-e1m-liderada-por-tech-transfer-agrifood-tokavi-activos-y-equity4good-ship2b/;https://capital-riesgo.es/en/articles/agrosingularity-cierra-cierra-una-ronda-de-1m-liderada-por-tech-transfer-agrifood-tokavi-activos-y-equity4good/;2026-09-21;nuevo
A5-053;AgroBank Tech Digital INNovation (CaixaBank);aceleradora;programa de aceleracion agroalimentaria de AgroBank con el MAPA;Espana;Barcelona;https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/agricultura/paginas/2026/290426-planas-sello-innovacion-agroalimentaria.aspx;Programa de aceleracion agroalimentaria de AgroBank (CaixaBank) desarrollado con el Ministerio de Agricultura, dentro del conjunto de programas que han apoyado a mas de 150 startups.;Programa ministerial junto a Food Tech Challengers (CNTA) y StartBEC (AINIA), en el marco del sello Spain AgrifoodTech anunciado en abril de 2026.;0;0;desconocido;si;2026-04;-;-;-;-;formulario_web;Puerta de entrada a AgroBank, la division agro de CaixaBank, que es el mayor financiador agroalimentario de Espana.;NO PONE TICKET DE INVERSION: es aceleracion, premios y visibilidad. CaixaBank ya figura en el pipeline de Rootflow. El valor real es la relacion bancaria, no el capital.;ninguno;40;C;media;https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/agricultura/paginas/2026/290426-planas-sello-innovacion-agroalimentaria.aspx;-;2026-09-21;ya_identificado
A5-054;CNTA - Food Tech Challengers;aceleradora;programa de aceleracion agroalimentaria del centro tecnologico CNTA con el MAPA;Espana;San Adrian (Navarra);https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/agricultura/paginas/2026/290426-planas-sello-innovacion-agroalimentaria.aspx;Programa de aceleracion del Centro Nacional de Tecnologia y Seguridad Alimentaria desarrollado con el Ministerio de Agricultura para startups agroalimentarias.;Uno de los programas ministeriales que han apoyado a mas de 150 startups agroalimentarias. CNTA es ademas socio del programa Spain Foodtech de Eatable Adventures.;0;0;desconocido;si;2026-04;-;-;-;-;formulario_web;Validacion tecnica de un centro tecnologico alimentario y puente hacia el programa Spain Foodtech de Eatable Adventures, que si invierte.;NO PONE TICKET: solo aceleracion y validacion tecnologica. Base en Navarra. Sirve como escalon previo, no como fuente de capital para el 31/10/2026.;ninguno;36;C;media;https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/agricultura/paginas/2026/290426-planas-sello-innovacion-agroalimentaria.aspx;-;2026-09-21;nuevo
